pos_X,pos_Y,pos_Z
3.202739992384768808e-01,-3.455359525600189552e-01,8.584979545966086034e-01
3.202739634237777855e-01,-3.455359456477289926e-01,8.584979450099762266e-01
3.202726099297905638e-01,-3.455451730479847661e-01,8.585168508733015402e-01
3.202255253399974300e-01,-3.456888513821428366e-01,8.586025835593764644e-01
3.202344868209442419e-01,-3.459432328965901804e-01,8.586032893025857815e-01
3.205602576003346305e-01,-3.458723941806961522e-01,8.584418670089533077e-01
3.211584382495595302e-01,-3.451342591800006243e-01,8.583869419544427615e-01
3.217506838112851320e-01,-3.438860650486152970e-01,8.586257851580068046e-01
3.222431033045708992e-01,-3.422505621122165498e-01,8.591310675671943731e-01
3.228512684433913482e-01,-3.400464157504909934e-01,8.598168086240490782e-01
3.236676723832828118e-01,-3.372419819346102465e-01,8.606175010846188744e-01
3.245035231267604514e-01,-3.340637715026567589e-01,8.615059181635889018e-01
3.252500915035764772e-01,-3.308341400894167506e-01,8.624755163732755747e-01
3.260210189096784394e-01,-3.277423736491085204e-01,8.636222922794092316e-01
3.270308995392529616e-01,-3.247301421540015332e-01,8.649275320125594524e-01
3.283318310304832455e-01,-3.218251938940406287e-01,8.663273429471231024e-01
3.298023634971154472e-01,-3.191578641973469299e-01,8.678581065746937551e-01
3.313784634541188101e-01,-3.166869180562381647e-01,8.694742655525907749e-01
3.330491233072050417e-01,-3.141011690640996279e-01,8.711505152377615468e-01
3.348090237606777264e-01,-3.110909958366248618e-01,8.728439178408960997e-01
3.365857912715743416e-01,-3.076393589828842479e-01,8.744952155788957571e-01
3.383174562857352297e-01,-3.037595529578303033e-01,8.761360295775957319e-01
3.400319038407104699e-01,-2.995419178376282909e-01,8.777660838063059412e-01
3.417718038262272939e-01,-2.951493077502472251e-01,8.794290341019233015e-01
3.435745378636468339e-01,-2.907030806971643844e-01,8.811143239020483575e-01
3.454750805233425814e-01,-2.863597890855031913e-01,8.827831751451417075e-01
3.474657499449887443e-01,-2.820838846239169251e-01,8.844398923400589307e-01
3.495674141291071901e-01,-2.778083578316690727e-01,8.860902550169691416e-01
3.517145450877404156e-01,-2.734563289430193556e-01,8.877480427886218495e-01
3.538253759117273578e-01,-2.690112636997984974e-01,8.894134719640839348e-01
3.558293523469747699e-01,-2.645105548493446035e-01,8.910528511740863911e-01
3.577444051224130672e-01,-2.599148501697565172e-01,8.926269229135437300e-01
3.596488081689477867e-01,-2.551792687080031152e-01,8.941393367503708278e-01
3.615897833769160519e-01,-2.502598864241135646e-01,8.955964050027885870e-01
3.635883037230669412e-01,-2.452157542859162431e-01,8.969875299873650842e-01
3.655894597071212559e-01,-2.401315375484245340e-01,8.983885384240799521e-01
3.675456118512980819e-01,-2.351336495584127606e-01,8.997491631968366210e-01
3.694449183282987881e-01,-2.302876372261478122e-01,9.010077995303674703e-01
3.712955969208889817e-01,-2.254739875311125574e-01,9.022254996232454971e-01
3.731417168632981674e-01,-2.205571973407304265e-01,9.034264347912660531e-01
3.749618321274300059e-01,-2.155336580602134067e-01,9.045778096085592690e-01
3.766711775612298085e-01,-2.105432469730234846e-01,9.056914511701168458e-01
3.781943589503552472e-01,-2.056991584258885952e-01,9.068006208654844080e-01
3.795901401882841864e-01,-2.009575355993340473e-01,9.078543110699238694e-01
3.810137779956447868e-01,-1.961545833627801327e-01,9.087678943341587212e-01
3.824967099996897657e-01,-1.913300586848936113e-01,9.094521129815787974e-01
3.839399878767516539e-01,-1.867643876082210608e-01,9.098432018681285038e-01
3.852748048364630362e-01,-1.825116444017312878e-01,9.100563099671129530e-01
3.865888979627366551e-01,-1.783515990171859467e-01,9.100934376753888611e-01
3.879628570850202629e-01,-1.741885381482145556e-01,9.098317149574817186e-01
3.893192245577568045e-01,-1.702124310539686047e-01,9.092209112119177261e-01
3.905563940500836884e-01,-1.666228115742642568e-01,9.083123994953493652e-01
3.916998288072633949e-01,-1.633272449352956290e-01,9.071261967349514288e-01
3.928492170908342573e-01,-1.601309230900198055e-01,9.056842958000524968e-01
3.939750163076764511e-01,-1.570415555123168827e-01,9.040545110980751087e-01
3.949809758753088929e-01,-1.542520239324082221e-01,9.022560404579373916e-01
3.958419488250833340e-01,-1.518395632134775519e-01,9.003386080859556717e-01
3.966116459538464589e-01,-1.496940966685323393e-01,8.982703933798131812e-01
3.973105927717882624e-01,-1.476783020654097445e-01,8.961143357068227511e-01
3.979393425900243364e-01,-1.457584615786233218e-01,8.939083783808831063e-01
3.984584415683031233e-01,-1.440653777316565631e-01,8.916161583885537922e-01
3.988094687571128172e-01,-1.426992062543239737e-01,8.892831708575623662e-01
3.990276133365649458e-01,-1.415885177017884300e-01,8.869255829590232398e-01
3.991714597479485427e-01,-1.405815237144177332e-01,8.845005126780262072e-01
3.992459355219298289e-01,-1.396341565713376809e-01,8.820911183838570091e-01
3.992255292468854799e-01,-1.388756999880059462e-01,8.796572917825562499e-01
3.991042243151562419e-01,-1.383456004021054453e-01,8.771702404837034006e-01
3.989262016369023445e-01,-1.378747818758107035e-01,8.747273155597766747e-01
3.987779859700286145e-01,-1.373523869728456304e-01,8.722093645081629987e-01
3.985692587157692590e-01,-1.368709861546323070e-01,8.697520885697279658e-01
3.981919791337605319e-01,-1.366869980655096573e-01,8.673959717342535347e-01
3.976050043479218421e-01,-1.369778903482122001e-01,8.649953519250755951e-01
3.967996529359689717e-01,-1.376221158779127318e-01,8.626643583682993555e-01
3.959357415977547423e-01,-1.383146856528261748e-01,8.602801442256055031e-01
3.950512295176826782e-01,-1.389760157813658414e-01,8.579079901291242205e-01
3.941092694491900583e-01,-1.398003664403924540e-01,8.555826620759086065e-01
3.930853457445592780e-01,-1.410073792697424111e-01,8.531347206824236862e-01
3.919349671390928158e-01,-1.425592761673495357e-01,8.507374592967342775e-01
