pure_target_joint_0,pure_target_joint_1,pure_target_joint_2,pure_target_joint_3,pure_target_joint_4,pure_target_joint_5,pure_target_joint_6,target_joint_0,target_joint_1,target_joint_2,target_joint_3,target_joint_4,target_joint_5,target_joint_6,pos_joint_0,pos_joint_1,pos_joint_2,pos_joint_3,pos_joint_4,pos_joint_5,pos_joint_6,vel_joint_0,vel_joint_1,vel_joint_2,vel_joint_3,vel_joint_4,vel_joint_5,vel_joint_6,vel_smooth_joint_0,vel_smooth_joint_1,vel_smooth_joint_2,vel_smooth_joint_3,vel_smooth_joint_4,vel_smooth_joint_5,vel_smooth_joint_6,ee_pos_x,ee_pos_y,ee_pos_z,ee_or_w,ee_or_x,ee_or_y,ee_or_z,ee_vel_x,ee_vel_y,ee_vel_z,ball_pos_x,ball_pos_y,ball_pos_z,ball_raw_vx,ball_raw_vy,ball_raw_vz,ball_ema_vx,ball_ema_vy,ball_ema_vz,action_0,action_1,action_2,action_3,action_4,action_5,action_6,command_published
2.62889,-1.68068,1.696,1.06661,1.35968,-1.34812,-2.79641,-65.9674,-18.8611,-6.24386,1.16536,-22.2282,16.1075,0.697182,2.65011,-1.60872,1.77353,1.00333,1.42838,-1.42068,-2.85376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700033,0.0001044,0.564301,-0.382545,0.000121637,0.000127094,0.923937,0,0,0,2.99847,-0.574796,0.690173,-4.93096,-0.0184157,3.83076,-4.82291,-0.0235357,3.78596,-0.212182,-0.719586,-0.775268,0.632834,-0.687006,0.725555,0.573442,1
2.6413,-1.68125,1.6962,1.06547,1.35992,-1.34799,-2.79651,-65.9799,-18.868,-6.23536,1.17081,-22.1319,16.047,0.629624,2.65011,-1.60872,1.77353,1.00333,1.42838,-1.42068,-2.85376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700033,0.0001044,0.564301,-0.382545,0.000121637,0.000127094,0.923937,0,0,0,2.9517,-0.575006,0.725602,-4.51082,-0.0201947,3.4169,-4.60445,-0.021197,3.52762,-0.088061,-0.72535,-0.773348,0.621412,-0.68463,0.726884,0.572467,1
2.62984,-1.6813,1.6959,1.06682,1.35977,-1.34796,-2.79647,-65.9838,-18.8769,-6.25004,1.16629,-22.2049,16.0982,0.683012,2.65011,-1.60872,1.77353,1.00333,1.42838,-1.42068,-2.85376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700033,0.0001044,0.564301,-0.382545,0.000121637,0.000127094,0.923937,0,0,0,2.90478,-0.57526,0.759704,-4.7574,-0.0257892,3.45794,-4.71151,-0.0244115,3.47884,-0.202747,-0.725782,-0.776349,0.634933,-0.686109,0.727197,0.57286,1
2.62773,-1.68154,1.6958,1.06702,1.35979,-1.34791,-2.79648,-65.9842,-18.8869,-6.25719,1.16555,-22.2042,16.1007,0.684553,2.65011,-1.60872,1.77353,1.00333,1.42838,-1.42068,-2.85376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700033,0.0001044,0.564301,-0.382545,0.000121637,0.000127094,0.923937,0,0,0,2.85782,-0.575557,0.792415,-4.70204,-0.0297066,3.27498,-4.70488,-0.0281181,3.33614,-0.223834,-0.728177,-0.777299,0.636897,-0.685977,0.727635,0.572769,1
2.61964,-1.68151,1.69564,1.06809,1.35964,-1.34785,-2.79625,-65.951,-18.8982,-6.26989,1.1624,-22.2435,16.1244,0.717698,2.65011,-1.60872,1.77353,1.00333,1.42838,-1.42068,-2.85376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700033,0.0001044,0.564301,-0.382545,0.000121637,0.000127094,0.923937,0,0,0,2.81132,-0.576018,0.823872,-4.83461,-0.0479266,3.27087,-4.79569,-0.041984,3.29045,-0.304676,-0.72795,-0.778903,0.647601,-0.687391,0.728305,0.575131,1
2.62972,-1.68199,1.69586,1.06713,1.36001,-1.34772,-2.79661,-66.0156,-18.8949,-6.25605,1.16679,-22.1949,16.1015,0.676741,2.65011,-1.60872,1.77353,1.00333,1.42838,-1.42068,-2.85376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700033,0.0001044,0.564301,-0.382545,0.000121637,0.000127094,0.923937,0,0,0,2.76531,-0.576437,0.854269,-4.47784,-0.0408062,2.95813,-4.57319,-0.0411596,3.05783,-0.203888,-0.732691,-0.77675,0.63796,-0.683765,0.729614,0.571448,1
2.63188,-1.68226,1.6959,1.06698,1.36014,-1.34763,-2.79673,-66.0351,-18.8994,-6.25498,1.16787,-22.18,16.0959,0.665363,2.65011,-1.60872,1.77353,1.00333,1.42838,-1.42068,-2.85376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700033,0.0001044,0.564301,-0.382545,0.000121637,0.000127094,0.923937,0,0,0,2.71924,-0.576818,0.883959,-4.43826,-0.0366544,2.85995,-4.47874,-0.0380059,2.91931,-0.182292,-0.735365,-0.776342,0.636501,-0.682428,0.730434,0.570307,1
2.6098,-1.68189,1.69538,1.06948,1.35955,-1.34783,-2.79582,-65.8784,-18.9335,-6.29813,1.15886,-22.2472,16.1262,0.7352,2.65011,-1.60872,1.77353,1.00333,1.42838,-1.42068,-2.85376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700033,0.0001044,0.564301,-0.382545,0.000121637,0.000127094,0.923937,0,0,0,2.67294,-0.577166,0.912819,-4.97322,-0.0374446,3.10032,-4.82488,-0.037613,3.04602,-0.403059,-0.731714,-0.78153,0.661502,-0.68836,0.728438,0.579368,1
2.61334,-1.68221,1.69548,1.06909,1.35974,-1.3477,-2.79604,-65.925,-18.9323,-6.29201,1.16042,-22.2377,16.1273,0.723699,2.65011,-1.60872,1.77353,1.00333,1.42838,-1.42068,-2.85376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700033,0.0001044,0.564301,-0.382545,0.000121637,0.000127094,0.923937,0,0,0,2.62655,-0.577597,0.940817,-4.63806,-0.0431148,2.79916,-4.69411,-0.0414642,2.87322,-0.367735,-0.734946,-0.780475,0.657565,-0.686386,0.729815,0.577192,1
2.62313,-1.68268,1.69571,1.06797,1.36008,-1.3475,-2.79655,-66.0197,-18.9224,-6.27443,1.16458,-22.2073,16.1192,0.691047,2.65011,-1.60872,1.77353,1.00333,1.42838,-1.42068,-2.85376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700033,0.0001044,0.564301,-0.382545,0.000121637,0.000127094,0.923937,0,0,0,2.58027,-0.578069,0.96763,-4.35205,-0.0443497,2.52158,-4.45467,-0.0434841,2.62707,-0.2698,-0.739626,-0.778229,0.646386,-0.683062,0.731765,0.572074,1
2.6078,-1.68237,1.69523,1.06987,1.35965,-1.34772,-2.79556,-65.8402,-18.9565,-6.31164,1.15835,-22.2203,16.1096,0.724402,2.65011,-1.60872,1.77353,1.00333,1.42838,-1.42068,-2.85376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700033,0.0001044,0.564301,-0.382545,0.000121637,0.000127094,0.923937,0,0,0,2.53384,-0.578537,0.993317,-4.88237,-0.0491829,2.70075,-4.75406,-0.0474732,2.67865,-0.423083,-0.736468,-0.782975,0.665402,-0.687343,0.729557,0.58203,1
2.59895,-1.68207,1.69468,1.07104,1.35927,-1.34794,-2.79446,-65.633,-18.989,-6.34346,1.15467,-22.1777,16.0573,0.719975,2.65011,-1.60872,1.77353,1.00333,1.42838,-1.42068,-2.85376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700033,0.0001044,0.564301,-0.382545,0.000121637,0.000127094,0.923937,0,0,0,2.48725,-0.578756,1.01778,-5.093,-0.0239594,2.67388,-4.99131,-0.0310135,2.67531,-0.511572,-0.733491,-0.788456,0.677124,-0.691155,0.727353,0.593008,1
2.60787,-1.68292,1.69503,1.06916,1.35986,-1.34781,-2.79541,-65.7934,-18.985,-6.33021,1.15812,-22.1481,16.0658,0.68245,2.65011,-1.60872,1.77353,1.00333,1.42838,-1.42068,-2.85376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700033,0.0001044,0.564301,-0.382545,0.000121637,0.000127094,0.923937,0,0,0,2.44101,-0.578774,1.0408,-4.52126,-0.00181265,2.25186,-4.66227,-0.0105729,2.3789,-0.422366,-0.742013,-0.785045,0.658261,-0.685245,0.728705,0.583484,1
