pure_target_joint_0,pure_target_joint_1,pure_target_joint_2,pure_target_joint_3,pure_target_joint_4,pure_target_joint_5,pure_target_joint_6,target_joint_0,target_joint_1,target_joint_2,target_joint_3,target_joint_4,target_joint_5,target_joint_6,pos_joint_0,pos_joint_1,pos_joint_2,pos_joint_3,pos_joint_4,pos_joint_5,pos_joint_6,vel_joint_0,vel_joint_1,vel_joint_2,vel_joint_3,vel_joint_4,vel_joint_5,vel_joint_6,vel_smooth_joint_0,vel_smooth_joint_1,vel_smooth_joint_2,vel_smooth_joint_3,vel_smooth_joint_4,vel_smooth_joint_5,vel_smooth_joint_6,ee_pos_x,ee_pos_y,ee_pos_z,ee_or_w,ee_or_x,ee_or_y,ee_or_z,ee_vel_x,ee_vel_y,ee_vel_z,ball_pos_x,ball_pos_y,ball_pos_z,ball_raw_vx,ball_raw_vy,ball_raw_vz,ball_ema_vx,ball_ema_vy,ball_ema_vz,action_0,action_1,action_2,action_3,action_4,action_5,action_6,command_published
2.63939,-1.68176,1.69736,1.06968,1.36298,-1.3466,-2.79819,-66.2774,-18.8658,-6.18333,1.17277,-22.3824,16.2565,0.774104,2.65011,-1.60867,1.77353,1.0033,1.42838,-1.42067,-2.85376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700034,9.66852e-05,0.564327,-0.382529,0.000115507,0.000142141,0.923943,0,0,0,2.9712,-0.56887,1.01334,-3.16014,-0.0230159,2.66266,-4.08419,-0.031425,3.57778,-0.107201,-0.730852,-0.761694,0.663868,-0.65405,0.740699,0.555659,1
2.6767,-1.68275,1.69827,1.06676,1.36414,-1.34717,-2.80005,-66.3168,-18.9247,-6.18022,1.18993,-22.0384,16.0455,0.543032,2.65011,-1.60867,1.77353,1.0033,1.42838,-1.42067,-2.85376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700034,9.66852e-05,0.564327,-0.382529,0.000115507,0.000142141,0.923943,0,0,0,2.93988,-0.569246,1.0386,-3.30641,-0.0396338,2.66691,-3.53974,-0.0371711,2.94017,0.265858,-0.740815,-0.752657,0.634656,-0.642414,0.734945,0.537036,1
2.68187,-1.68307,1.69846,1.06602,1.36452,-1.34736,-2.80078,-66.357,-18.9444,-6.18574,1.19229,-21.9776,16.0171,0.50067,2.65011,-1.60867,1.77353,1.0033,1.42838,-1.42067,-2.85376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700034,9.66852e-05,0.564327,-0.382529,0.000115507,0.000142141,0.923943,0,0,0,2.90827,-0.569652,1.06296,-3.31365,-0.0426443,2.55397,-3.38148,-0.0410024,2.66983,0.317622,-0.74396,-0.750722,0.627219,-0.638656,0.733016,0.529811,1
2.68653,-1.68338,1.69868,1.06511,1.36497,-1.3476,-2.80162,-66.411,-18.9641,-6.19173,1.19429,-21.9214,15.9949,0.460001,2.65011,-1.60867,1.77353,1.0033,1.42838,-1.42067,-2.85376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700034,9.66852e-05,0.564327,-0.382529,0.000115507,0.000142141,0.923943,0,0,0,2.87689,-0.569898,1.08634,-3.11495,-0.0244073,2.32113,-3.19491,-0.0293858,2.42574,0.364166,-0.747068,-0.748492,0.618138,-0.634182,0.730643,0.521417,1
2.68586,-1.68356,1.69858,1.06492,1.36499,-1.34757,-2.80164,-66.4156,-18.9688,-6.19517,1.19392,-21.9157,15.9935,0.455788,2.65011,-1.60867,1.77353,1.0033,1.42838,-1.42067,-2.85376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700034,9.66852e-05,0.564327,-0.382529,0.000115507,0.000142141,0.923943,0,0,0,2.84548,-0.570004,1.10881,-3.19554,-0.0107813,2.2863,-3.19535,-0.0163627,2.32813,0.357549,-0.748885,-0.74948,0.616238,-0.633975,0.730943,0.521177,1
2.68801,-1.68373,1.69869,1.06425,1.36534,-1.34769,-2.80214,-66.4456,-18.981,-6.19892,1.19468,-21.8853,15.9827,0.433021,2.65011,-1.60867,1.77353,1.0033,1.42838,-1.42067,-2.85376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700034,9.66852e-05,0.564327,-0.382529,0.000115507,0.000142141,0.923943,0,0,0,2.81398,-0.570008,1.13031,-3.05699,-0.000375909,2.08568,-3.0985,-0.00517194,2.15842,0.378985,-0.750593,-0.748385,0.60956,-0.630428,0.729718,0.516227,1
2.68665,-1.68388,1.69856,1.06418,1.36529,-1.34761,-2.80202,-66.4404,-18.9828,-6.20138,1.19399,-21.8877,15.9842,0.434737,2.65011,-1.60867,1.77353,1.0033,1.42838,-1.42067,-2.85376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700034,9.66852e-05,0.564327,-0.382529,0.000115507,0.000142141,0.923943,0,0,0,2.78241,-0.569989,1.15064,-3.15755,0.00191386,2.0341,-3.13983,-0.000211879,2.07139,0.365366,-0.752034,-0.749749,0.608889,-0.630904,0.730584,0.517416,1
2.68605,-1.68394,1.69848,1.06426,1.36525,-1.34754,-2.80191,-66.4321,-18.9838,-6.20225,1.19376,-21.8891,15.9837,0.436278,2.65011,-1.60867,1.77353,1.0033,1.42838,-1.42067,-2.85376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700034,9.66852e-05,0.564327,-0.382529,0.000115507,0.000142141,0.923943,0,0,0,2.75087,-0.570207,1.16956,-3.15985,-0.0218649,1.89547,-3.15385,-0.015369,1.94825,0.359449,-0.752683,-0.750502,0.60968,-0.631295,0.731294,0.518497,1
2.68455,-1.68402,1.69837,1.06439,1.36516,-1.34743,-2.80171,-66.423,-18.9825,-6.20288,1.1931,-21.8993,15.9887,0.443655,2.65011,-1.60867,1.77353,1.0033,1.42838,-1.42067,-2.85376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700034,9.66852e-05,0.564327,-0.382529,0.000115507,0.000142141,0.923943,0,0,0,2.71947,-0.570406,1.18762,-3.20668,-0.0203665,1.84453,-3.19083,-0.0188673,1.87564,0.344438,-0.753444,-0.751575,0.61098,-0.632254,0.732337,0.520502,1
2.68548,-1.68406,1.69847,1.06439,1.36539,-1.34743,-2.80186,-66.4348,-18.9864,-6.20193,1.19358,-21.8955,15.9896,0.44038,2.65011,-1.60867,1.77353,1.0033,1.42838,-1.42067,-2.85376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700034,9.66852e-05,0.564327,-0.382529,0.000115507,0.000142141,0.923943,0,0,0,2.6884,-0.570744,1.20484,-3.06803,-0.0332998,1.69969,-3.10487,-0.02897,1.75248,0.353681,-0.753914,-0.750573,0.610965,-0.629984,0.732339,0.518953,1
