pure_target_joint_0,pure_target_joint_1,pure_target_joint_2,pure_target_joint_3,pure_target_joint_4,pure_target_joint_5,pure_target_joint_6,target_joint_0,target_joint_1,target_joint_2,target_joint_3,target_joint_4,target_joint_5,target_joint_6,pos_joint_0,pos_joint_1,pos_joint_2,pos_joint_3,pos_joint_4,pos_joint_5,pos_joint_6,vel_joint_0,vel_joint_1,vel_joint_2,vel_joint_3,vel_joint_4,vel_joint_5,vel_joint_6,vel_smooth_joint_0,vel_smooth_joint_1,vel_smooth_joint_2,vel_smooth_joint_3,vel_smooth_joint_4,vel_smooth_joint_5,vel_smooth_joint_6,ee_pos_x,ee_pos_y,ee_pos_z,ee_or_w,ee_or_x,ee_or_y,ee_or_z,ee_vel_x,ee_vel_y,ee_vel_z,ball_pos_x,ball_pos_y,ball_pos_z,ball_raw_vx,ball_raw_vy,ball_raw_vz,ball_ema_vx,ball_ema_vy,ball_ema_vz,action_0,action_1,action_2,action_3,action_4,action_5,action_6,command_published
2.68056,-1.68072,1.69941,1.06995,1.36419,-1.34694,-2.79967,-66.313,-18.8547,-6.12413,1.19285,-22.2006,16.1267,0.648576,2.65011,-1.60871,1.77353,1.00332,1.42838,-1.42068,-2.85376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700035,0.000101077,0.564305,-0.38254,0.000121454,0.000129482,0.923939,0,0,0,2.98333,-0.563558,0.95178,-3.33053,-0.265558,3.37468,-3.34922,-0.267315,3.42706,0.304501,-0.720095,-0.741206,0.666306,-0.641988,0.737369,0.540931,1
2.67888,-1.68093,1.69933,1.07015,1.36427,-1.34682,-2.79964,-66.3293,-18.8564,-6.12457,1.19223,-22.2175,16.1414,0.658861,2.65011,-1.60871,1.77353,1.00332,1.42838,-1.42068,-2.85376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700035,0.000101077,0.564305,-0.38254,0.000121454,0.000129482,0.923939,0,0,0,2.94983,-0.566208,0.984606,-3.3678,-0.266354,3.30015,-3.36223,-0.266642,3.33822,0.287683,-0.722221,-0.741976,0.668346,-0.641152,0.738591,0.541185,1
2.67868,-1.68115,1.69932,1.0702,1.36439,-1.34676,-2.79975,-66.348,-18.8614,-6.12594,1.19228,-22.2182,16.1465,0.658478,2.65011,-1.60871,1.77353,1.00332,1.42838,-1.42068,-2.85376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700035,0.000101077,0.564305,-0.38254,0.000121454,0.000129482,0.923939,0,0,0,2.91622,-0.568912,1.01657,-3.31593,-0.26685,3.15412,-3.32982,-0.266787,3.20935,0.285712,-0.724405,-0.742107,0.668829,-0.639979,0.739165,0.540124,1
2.67929,-1.68144,1.69932,1.07006,1.36456,-1.34675,-2.79997,-66.3716,-18.8708,-6.12935,1.19267,-22.205,16.1446,0.6488,2.65011,-1.60871,1.77353,1.00332,1.42838,-1.42068,-2.85376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700035,0.000101077,0.564305,-0.38254,0.000121454,0.000129482,0.923939,0,0,0,2.88271,-0.571522,1.04751,-3.23362,-0.251783,2.98519,-3.26248,-0.256285,3.05244,0.291832,-0.727314,-0.742081,0.667424,-0.638265,0.739241,0.537871,1
2.67738,-1.68154,1.69926,1.07036,1.36457,-1.34663,-2.79989,-66.3847,-18.8682,-6.12788,1.19195,-22.2303,16.1628,0.664633,2.65011,-1.60871,1.77353,1.00332,1.42838,-1.42068,-2.85376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700035,0.000101077,0.564305,-0.38254,0.000121454,0.000129482,0.923939,0,0,0,2.84909,-0.574236,1.07752,-3.30607,-0.266932,2.95028,-3.29299,-0.263738,2.98093,0.272731,-0.728339,-0.742666,0.67042,-0.638123,0.74049,0.538684,1
2.67958,-1.68183,1.69935,1.07011,1.36483,-1.34667,-2.80027,-66.4134,-18.8806,-6.13121,1.19307,-22.2036,16.1535,0.645796,2.65011,-1.60871,1.77353,1.00332,1.42838,-1.42068,-2.85376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700035,0.000101077,0.564305,-0.38254,0.000121454,0.000129482,0.923939,0,0,0,2.81553,-0.577021,1.10655,-3.10273,-0.257499,2.68477,-3.15981,-0.259371,2.77362,0.294675,-0.731173,-0.741776,0.667878,-0.635505,0.740025,0.534882,1
2.66637,-1.68143,1.69889,1.07169,1.36445,-1.34614,-2.79919,-66.3873,-18.8457,-6.12015,1.18712,-22.36,16.2432,0.748867,2.65011,-1.60871,1.77353,1.00332,1.42838,-1.42068,-2.85376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700035,0.000101077,0.564305,-0.38254,0.000121454,0.000129482,0.923939,0,0,0,2.78208,-0.579854,1.13464,-3.70704,-0.313954,3.11288,-3.54287,-0.297579,3.0111,0.16258,-0.727208,-0.746363,0.683702,-0.639379,0.745351,0.545702,1
2.66703,-1.68163,1.69889,1.07163,1.36455,-1.34613,-2.79931,-66.3986,-18.8524,-6.12241,1.18752,-22.3484,16.2392,0.740977,2.65011,-1.60871,1.77353,1.00332,1.42838,-1.42068,-2.85376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700035,0.000101077,0.564305,-0.38254,0.000121454,0.000129482,0.923939,0,0,0,2.74863,-0.582716,1.16166,-3.47267,-0.297127,2.80554,-3.49373,-0.297263,2.8672,0.169202,-0.729185,-0.746417,0.683141,-0.6383,0.745506,0.544451,1
2.67322,-1.68202,1.69911,1.071,1.36487,-1.34628,-2.7999,-66.4296,-18.8722,-6.12715,1.19048,-22.2796,16.2042,0.694533,2.65011,-1.60871,1.77353,1.00332,1.42838,-1.42068,-2.85376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700035,0.000101077,0.564305,-0.38254,0.000121454,0.000129482,0.923939,0,0,0,2.71517,-0.585659,1.18767,-3.15368,-0.277361,2.45135,-3.25569,-0.283331,2.57611,0.23112,-0.73307,-0.744153,0.676779,-0.635164,0.743983,0.538624,1
2.66264,-1.68166,1.69873,1.07213,1.36451,-1.3459,-2.79898,-66.3896,-18.848,-6.12175,1.18562,-22.3909,16.2651,0.769653,2.65011,-1.60871,1.77353,1.00332,1.42838,-1.42068,-2.85376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700035,0.000101077,0.564305,-0.38254,0.000121454,0.000129482,0.923939,0,0,0,2.68174,-0.588794,1.21263,-3.66162,-0.343396,2.73272,-3.53984,-0.325377,2.68573,0.125325,-0.729522,-0.747964,0.68812,-0.63878,0.747784,0.547758,1
