pure_actions_0,pure_actions_1,pure_actions_2,pure_actions_3,pure_actions_4,pure_actions_5,pure_actions_6,action_history_actor_0,action_history_actor_1,action_history_actor_2,action_history_actor_3,action_history_actor_4,action_history_actor_5,action_history_actor_6,action_history_actor_7,action_history_actor_8,action_history_actor_9,action_history_actor_10,action_history_actor_11,action_history_actor_12,action_history_actor_13,dof_pos_scaled_0,dof_pos_scaled_1,dof_pos_scaled_2,dof_pos_scaled_3,dof_pos_scaled_4,dof_pos_scaled_5,dof_pos_scaled_6,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,tennisball_pos_0,tennisball_pos_1,tennisball_pos_2,end_effector_pos_0,end_effector_pos_1,end_effector_pos_2,tennisball_lin_vel_0,tennisball_lin_vel_1,tennisball_lin_vel_2,end_effector_rot_0,end_effector_rot_1,end_effector_rot_2,end_effector_rot_3,end_effector_lin_vel_0,end_effector_lin_vel_1,end_effector_lin_vel_2,to_final_target_0,to_final_target_1,to_final_target_2,to_throwing_pos_0,to_throwing_pos_1,to_throwing_pos_2,to_throwing_vel_0,to_throwing_vel_1,to_throwing_vel_2,obs_task_0,obs_task_1,obs_task_2,obs_task_3,obs_task_4,obs_task_5,obs_task_6
-0.38828814,-0.59174657,0.76220256,-0.17531137,0.8663168,-0.9557203,0.9565791,-0.38231134,-0.6006416,0.7576664,-0.20597066,0.8634538,-0.9556388,0.95661926,-0.38828814,-0.59174657,0.76220256,-0.17531137,0.8663168,-0.9557203,0.9565791,0.27050376,-0.1889813,0.43501198,0.35826397,0.74019325,-0.44420588,0.665236,-0.17960072,-0.21932352,0.28498125,-0.124545336,0.1684699,-0.23028433,0.17565393,0.013531566,-0.095359504,0.2740252,0.0036463737,-0.41599703,1.082012,-0.09391573,-0.017837165,0.03000465,-0.09105129,0.002880403,0.0034283055,0.9659073,0.02149045,0.18208148,0.18277723,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.68053716,-0.52462083,0.75659585,0.64323246,0.9287604,-0.78800476,0.96316826,-0.38828814,-0.59174657,0.76220256,-0.17531137,0.8663168,-0.9557203,0.9565791,-0.68053716,-0.52462083,0.75659585,0.64323246,0.9287604,-0.78800476,0.96316826,0.269462,-0.19066209,0.43655932,0.35770392,0.7410836,-0.44598335,0.6661676,-0.19163322,-0.21825552,0.28464127,-0.0727272,0.16378403,-0.2308054,0.17643738,0.012748957,-0.09550816,0.27421352,0.00076150894,-0.4161029,1.0818954,-0.09391573,-0.017837165,0.02259808,-0.08685876,-0.0030392457,-0.0036941683,0.9658812,0.019554116,0.1794497,0.1857114,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.7076522,-0.3994373,0.7766875,0.6793327,0.9402191,-0.8375926,0.96008193,-0.68053716,-0.52462083,0.75659585,0.64323246,0.9287604,-0.78800476,0.96316826,-0.7076522,-0.3994373,0.7766875,0.6793327,0.9402191,-0.8375926,0.96008193,0.26835024,-0.19228452,0.43812335,0.3575275,0.74198866,-0.44772273,0.66709185,-0.20452309,-0.21067238,0.2877159,-0.022912025,0.1665039,-0.22586823,0.17501831,0.011966348,-0.09565681,0.27434012,-0.0019330978,-0.4163437,1.0815798,-0.09391573,-0.017837165,0.015191513,-0.08115759,-0.0070487377,-0.009606436,0.96578956,0.017921707,0.17694224,0.18873431,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.7128806,-0.47245914,0.80376846,0.6652463,0.947713,-0.8538708,0.9555333,-0.7076522,-0.3994373,0.7766875,0.6793327,0.9402191,-0.8375926,0.96008193,-0.7128806,-0.47245914,0.80376846,0.6652463,0.947713,-0.8538708,0.9555333,0.26717508,-0.19387788,0.43971145,0.3576789,0.7429112,-0.44942486,0.66800857,-0.21617126,-0.20690298,0.2921505,0.019659996,0.16969681,-0.22101974,0.17359924,0.011183739,-0.095805466,0.274405,-0.0044903755,-0.4167137,1.081088,-0.09391573,-0.017837165,0.0077849445,-0.0769468,-0.010919539,-0.014836934,0.96564347,0.016554814,0.17451099,0.19184507,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.716595,-0.4891676,0.81046873,0.65819246,0.9497884,-0.8484532,0.95398265,-0.7128806,-0.47245914,0.80376846,0.6652463,0.947713,-0.8538708,0.9555333,-0.716595,-0.4891676,0.81046873,0.65819246,0.9497884,-0.8484532,0.95398265,0.26594436,-0.19545597,0.44132376,0.35810697,0.74385035,-0.4510914,0.6689185,-0.22640038,-0.2049222,0.29658508,0.05558014,0.17277145,-0.21640778,0.17229843,0.01040113,-0.09595412,0.27440816,-0.0069408417,-0.41719866,1.0804452,-0.09391573,-0.017837165,0.0003783759,-0.07374983,-0.014338878,-0.01933235,0.9654514,0.01541465,0.17212881,0.19503203,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.7165083,-0.50270265,0.81590337,0.6611875,0.95145553,-0.82960707,0.95304435,-0.716595,-0.4891676,0.81046873,0.65819246,0.9497884,-0.8484532,0.95398265,-0.7165083,-0.50270265,0.81590337,0.6611875,0.95145553,-0.82960707,0.95304435,0.2646662,-0.19702774,0.44295847,0.35877144,0.7448044,-0.4527229,0.6698215,-0.23512173,-0.20409441,0.30072403,0.086297035,0.17549133,-0.21185493,0.17099762,0.009618521,-0.096102774,0.2743496,-0.009309292,-0.41778445,1.0796715,-0.09391573,-0.017837165,-0.0070281927,-0.071234524,-0.017358024,-0.023233905,0.96521974,0.014470584,0.1697782,0.19828436,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.71702737,-0.5103854,0.81969833,0.66367054,0.95264447,-0.81684375,0.95198715,-0.7165083,-0.50270265,0.81590337,0.6611875,0.95145553,-0.82960707,0.95304435,-0.71702737,-0.5103854,0.81969833,0.66367054,0.95264447,-0.81684375,0.95198715,0.2633475,-0.19859797,0.4446138,0.3596387,0.7457731,-0.4543205,0.6707176,-0.2426014,-0.20390224,0.3045082,0.11260891,0.17821121,-0.20744991,0.16969681,0.008835912,-0.09625143,0.27422932,-0.011610508,-0.41845775,1.0787852,-0.09391573,-0.017837165,-0.014434761,-0.069216296,-0.019958228,-0.026599217,0.96495324,0.01369528,0.1674442,0.20159392,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.71740645,-0.516924,0.8222631,0.66623497,0.9535273,-0.80730826,0.95098704,-0.71702737,-0.5103854,0.81969833,0.66367054,0.95264447,-0.81684375,0.95198715,-0.71740645,-0.516924,0.8222631,0.66623497,0.9535273,-0.80730826,0.95098704,0.261994,-0.2001701,0.4462874,0.36067986,0.74675477,-0.4558853,0.6716075,-0.2489872,-0.20413876,0.3078785,0.13519573,0.18057632,-0.20319271,0.16851425,0.008053303,-0.09640008,0.27404732,-0.013858795,-0.41920567,1.0778016,-0.09391573,-0.017837165,-0.021841329,-0.06760001,-0.022178153,-0.02950286,0.9646554,0.013065142,0.16511782,0.20495164,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.71754444,-0.52194655,0.82393414,0.66879624,0.9541844,-0.8017374,0.9500788,-0.71740645,-0.516924,0.8222631,0.66623497,0.9535273,-0.80730826,0.95098704,-0.71754444,-0.52194655,0.82393414,0.66879624,0.9541844,-0.8017374,0.9500788,0.2606107,-0.20174617,0.44797742,0.3618704,0.7477485,-0.45741868,0.6724911,-0.25445652,-0.20465612,0.310894,0.15458965,0.18282318,-0.19911289,0.1673317,0.007270694,-0.096548736,0.2738036,-0.016063213,-0.42001653,1.076734,-0.09391573,-0.017837165,-0.029247899,-0.06630353,-0.024052054,-0.03200752,0.9643298,0.012559562,0.16279146,0.20834896,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.71742725,-0.5257817,0.8249579,0.6712339,0.954671,-0.7996016,0.94928414,-0.71754444,-0.52194655,0.82393414,0.66879624,0.9541844,-0.8017374,0.9500788,-0.71742725,-0.5257817,0.8249579,0.6712339,0.954671,-0.7996016,0.94928414,0.25920224,-0.20332742,0.44968164,0.36318898,0.7487539,-0.4589222,0.67336905,-0.25909805,-0.2053361,0.31349564,0.17123413,0.18495178,-0.19524002,0.1662674,0.006488085,-0.09669739,0.27349815,-0.018234253,-0.42088008,1.0755942,-0.09391573,-0.017837165,-0.036654465,-0.06526294,-0.025612058,-0.034165557,0.9639783,0.012159812,0.16045861,0.21178012,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.7171532,-0.52846694,0.8254589,0.6736398,0.95502675,-0.8003678,0.9485971,-0.71742725,-0.5257817,0.8249579,0.6712339,0.954671,-0.7996016,0.94928414,-0.7171532,-0.52846694,0.8254589,0.6736398,0.95502675,-0.8003678,0.9485971,0.25777245,-0.20491457,0.45139802,0.36461818,0.7497703,-0.4603973,0.67424154,-0.26303005,-0.20608997,0.3157425,0.18557262,0.18696213,-0.19154453,0.1652031,0.005705476,-0.096846044,0.27313098,-0.02037716,-0.4217868,1.0743929,-0.09391573,-0.017837165,-0.044061035,-0.06442268,-0.026887946,-0.03602256,0.9636033,0.01184965,0.15811495,0.21523882,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.7167529,-0.5301167,0.82553,0.67592496,0.95527226,-0.80349207,0.94802356,-0.7171532,-0.52846694,0.8254589,0.6736398,0.95502675,-0.8003678,0.9485971,-0.7167529,-0.5301167,0.82553,0.67592496,0.95527226,-0.80349207,0.94802356,0.2563213,-0.20650661,0.45311868,0.36614907,0.7507969,-0.46190292,0.6751206,-0.26694727,-0.20673484,0.3165481,0.198784,0.188869,-0.1955061,0.16647434,0.00501287,-0.09706348,0.27286217,-0.022498608,-0.42271733,1.0731307,-0.08065148,-0.027743058,-0.027576827,-0.063814,-0.027522977,-0.03788065,0.9631996,0.011571376,0.15577736,0.21873692,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.66042554,-0.5212671,0.8343263,0.6361495,0.95422167,-0.8926463,0.94801563,-0.7167529,-0.5301167,0.82553,0.67592496,0.95527226,-0.80349207,0.94802356,-0.66042554,-0.5212671,0.8343263,0.6361495,0.95422167,-0.8926463,0.94801563,0.25486863,-0.20809996,0.45484734,0.3677497,0.75183,-0.4634109,0.6759999,-0.26722443,-0.20690298,0.31799674,0.20786011,0.19005156,-0.19581652,0.16648912,0.0043525696,-0.09729034,0.27262074,-0.024588585,-0.42365742,1.071832,-0.07920749,-0.027217159,-0.028890813,-0.06279257,-0.027850848,-0.038931087,0.96276903,0.011315863,0.15343583,0.22227286,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.65214896,-0.52057743,0.8354485,0.64187306,0.9542535,-0.88936794,0.9482803,-0.66042554,-0.5212671,0.8343263,0.6361495,0.95422167,-0.8926463,0.94801563,-0.65214896,-0.52057743,0.8354485,0.64187306,0.9542535,-0.88936794,0.9482803,0.2534201,-0.20969391,0.4565853,0.369408,0.7528688,-0.46490812,0.67687595,-0.26645947,-0.20697689,0.31971145,0.21533978,0.19110107,-0.19442332,0.16591263,0.0037060976,-0.09751588,0.2723698,-0.026642323,-0.42460227,1.0705047,-0.0775524,-0.027051013,-0.030019676,-0.06172949,-0.027999273,-0.039770365,0.96231294,0.011082314,0.15108451,0.22584163,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.6487724,-0.51504403,0.8351327,0.64694005,0.9542491,-0.88884103,0.9482953,-0.65214896,-0.52057743,0.8354485,0.64187306,0.9542535,-0.88936794,0.9482803,-0.6487724,-0.51504403,0.8351327,0.64694005,0.9542491,-0.88884103,0.9482953,0.25197685,-0.21128601,0.45833123,0.37111735,0.7539128,-0.46639466,0.67774904,-0.26550972,-0.20674038,0.32118225,0.2219584,0.19204712,-0.19302642,0.16532135,0.003073573,-0.09773964,0.27211073,-0.028661251,-0.42554736,1.069155,-0.07587206,-0.026846044,-0.030992586,-0.06066853,-0.027983427,-0.04044947,0.9618318,0.010864738,0.14872496,0.229439,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.64484423,-0.5121904,0.8351476,0.6491915,0.9543386,-0.8885631,0.9481831,-0.6487724,-0.51504403,0.8351327,0.64694005,0.9542491,-0.88884103,0.9482953,-0.64484423,-0.5121904,0.8351476,0.6491915,0.9543386,-0.8885631,0.9481831,0.2505393,-0.21287519,0.46008408,0.37287116,0.7549614,-0.4678709,0.6786195,-0.26444912,-0.20635605,0.32243133,0.22772706,0.19288969,-0.19169605,0.16484833,0.002454996,-0.09796131,0.2718446,-0.030646324,-0.42648673,1.0677869,-0.07421652,-0.026588859,-0.031840768,-0.059662044,-0.027844086,-0.04100027,0.96132624,0.01065723,0.14635733,0.2330618,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.6409225,-0.50894266,0.8350258,0.65092427,0.954394,-0.88839126,0.9481141,-0.64484423,-0.5121904,0.8351476,0.6491915,0.9543386,-0.8885631,0.9481831,-0.6409225,-0.50894266,0.8350258,0.65092427,0.954394,-0.88839126,0.9481141,0.24910784,-0.21446037,0.46184254,0.3746637,0.75601447,-0.46933764,0.67948735,-0.263322,-0.20583868,0.32348824,0.23278248,0.19371748,-0.19045806,0.16436052,0.0018501282,-0.09818059,0.27157238,-0.032599926,-0.42741895,1.0664041,-0.07256177,-0.02630754,-0.032581985,-0.058708802,-0.027594956,-0.04143579,0.96079683,0.010455217,0.14398187,0.23670523,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.6367833,-0.50514156,0.834769,0.6526888,0.954416,-0.88818496,0.9481053,-0.6409225,-0.50894266,0.8350258,0.65092427,0.954394,-0.88839126,0.9481141,-0.6367833,-0.50514156,0.834769,0.6526888,0.954416,-0.88818496,0.9481053,0.24768305,-0.21604055,0.46360588,0.37649035,0.7570714,-0.47079527,0.6803528,-0.26210988,-0.20518827,0.32437515,0.2371875,0.19442701,-0.18927181,0.16387272,0.0012588501,-0.098397195,0.27129474,-0.03452301,-0.42833924,1.0650101,-0.07093178,-0.025986098,-0.03321691,-0.057790525,-0.027248295,-0.041769136,0.960244,0.010254178,0.14159939,0.24036586,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.63264453,-0.50086737,0.8343818,0.6544749,0.95441496,-0.88793147,0.9481317,-0.6367833,-0.50514156,0.834769,0.6526888,0.954416,-0.88818496,0.9481053,-0.63264453,-0.50086737,0.8343818,0.6544749,0.95441496,-0.88793147,0.9481317,0.24626505,-0.21761441,0.46537304,0.3783468,0.7581321,-0.47224414,0.68121576,-0.26083863,-0.20437527,0.32509208,0.24106038,0.19513655,-0.18815207,0.16341448,0.0006811619,-0.09861094,0.2710126,-0.03641653,-0.429245,1.063608,-0.069298014,-0.025641067,-0.03375948,-0.056894228,-0.0268138,-0.042010654,0.95966834,0.010050234,0.13921066,0.24404106,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.6284011,-0.4962336,0.8338792,0.6562466,0.9543966,-0.8876737,0.9481799,-0.63264453,-0.50086737,0.8343818,0.6544749,0.95441496,-0.88793147,0.9481317,-0.6284011,-0.4962336,0.8338792,0.6562466,0.9543966,-0.8876737,0.9481799,0.24485445,-0.21918094,0.46714342,0.38022935,0.75919616,-0.4736852,0.68207633,-0.25949347,-0.20341444,0.32567596,0.24446023,0.19572783,-0.18711734,0.16295624,0.00011694431,-0.09882152,0.27072674,-0.038280964,-0.43013358,1.0622007,-0.06768567,-0.025267858,-0.034209494,-0.05600855,-0.026302338,-0.042170763,0.95906985,0.009839748,0.13681737,0.24772793,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.6241519,-0.49134216,0.8332618,0.6579967,0.95436424,-0.8873489,0.9482499,-0.6284011,-0.4962336,0.8338792,0.6562466,0.9543966,-0.8876737,0.9481799,-0.6241519,-0.49134216,0.8332618,0.6579967,0.95436424,-0.8873489,0.9482499,0.24345136,-0.22073889,0.46891606,0.38213515,0.76026344,-0.47511846,0.68293476,-0.25811875,-0.20230764,0.32609725,0.24747574,0.1963191,-0.18611586,0.16258669,-0.0004338026,-0.099028826,0.2704378,-0.04011631,-0.43100333,1.0607902,-0.066069335,-0.02486948,-0.034581516,-0.05512709,-0.025724191,-0.04225874,0.958449,0.009620734,0.13441992,0.25142425,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.6198209,-0.48622802,0.83255136,0.659782,0.95432717,-0.8869522,0.9483249,-0.6241519,-0.49134216,0.8332618,0.6579967,0.95436424,-0.8873489,0.9482499,-0.6198209,-0.48622802,0.83255136,0.659782,0.95432717,-0.8869522,0.9483249,0.24205601,-0.22228742,0.4706906,0.3840618,0.7613337,-0.47654456,0.6837909,-0.2566738,-0.20107889,0.32645202,0.25016606,0.1968956,-0.1851846,0.16212845,-0.0009711981,-0.099232614,0.2701463,-0.041922092,-0.43185186,1.0593791,-0.06447469,-0.024454178,-0.034875344,-0.054243777,-0.025088921,-0.04228361,0.9578059,0.00939037,0.13201953,0.2551285,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.61547375,-0.480972,0.8317137,0.6614762,0.9542705,-0.8865222,0.94843054,-0.6198209,-0.48622802,0.83255136,0.659782,0.95432717,-0.8869522,0.9483249,-0.61547375,-0.480972,0.8317137,0.6614762,0.9542705,-0.8865222,0.94843054,0.24066877,-0.2238254,0.47246647,0.3860067,0.7624066,-0.47796392,0.6846452,-0.25519192,-0.19970602,0.32668853,0.25255704,0.19736862,-0.18430507,0.16177368,-0.0014953613,-0.09943277,0.26985306,-0.043698788,-0.43267727,1.0579686,-0.062877215,-0.024015468,-0.035104193,-0.053355653,-0.024405038,-0.042252168,0.9571405,0.009146651,0.1296178,0.25883895,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.6110218,-0.4755145,0.83080745,0.6632471,0.9542168,-0.88593924,0.9485352,-0.61547375,-0.480972,0.8317137,0.6614762,0.9542705,-0.8865222,0.94843054,-0.6110218,-0.4755145,0.83080745,0.6632471,0.9542168,-0.88593924,0.9485352,0.23928988,-0.22535193,0.47424352,0.38796806,0.7634816,-0.4793771,0.68549776,-0.2536657,-0.19822598,0.3268659,0.25468934,0.19776773,-0.18350315,0.16144848,-0.0020061731,-0.09963018,0.26955837,-0.04544449,-0.43347836,1.056561,-0.061299704,-0.02356269,-0.035267483,-0.052457854,-0.023680104,-0.0421714,0.95645297,0.008887615,0.12721616,0.26255435,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.60653776,-0.46990854,0.82980245,0.6650014,0.9541569,-0.8852716,0.948648,-0.6110218,-0.4755145,0.83080745,0.6632471,0.9542168,-0.88593924,0.9485352,-0.60653776,-0.46990854,0.82980245,0.6650014,0.9541569,-0.8852716,0.948648,0.23791933,-0.22686619,0.47602057,0.3899442,0.76455903,-0.48078394,0.6863483,-0.25211728,-0.19663137,0.32691765,0.256611,0.19819641,-0.18268275,0.16106415,-0.0025041103,-0.0998227,0.26926285,-0.047161102,-0.4342544,1.0551574,-0.059726063,-0.023098117,-0.03537507,-0.05154894,-0.022921195,-0.042047143,0.9557436,0.008612633,0.124815375,0.2662726,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.60194343,-0.46418104,0.82868737,0.66669214,0.9540839,-0.88455003,0.9487819,-0.60653776,-0.46990854,0.82980245,0.6650014,0.9541569,-0.8852716,0.948648,-0.60194343,-0.46418104,0.82868737,0.66669214,0.9540839,-0.88455003,0.9487819,0.23655772,-0.22836751,0.47779763,0.39193392,0.7656385,-0.4821849,0.68719757,-0.25049496,-0.19494438,0.32690287,0.25835526,0.19856596,-0.18191409,0.16082764,-0.0029890537,-0.10001123,0.26896688,-0.048846245,-0.43500352,1.0537591,-0.058173846,-0.022624567,-0.035427667,-0.050626658,-0.022134813,-0.041884936,0.955012,0.008320035,0.12241649,0.2699945,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.5972935,-0.45827353,0.8274919,0.6684003,0.9540148,-0.88372934,0.94890374,-0.60194343,-0.46418104,0.82868737,0.66669214,0.9540839,-0.88455003,0.9487819,-0.5972935,-0.45827353,0.8274919,0.6684003,0.9540148,-0.88372934,0.94890374,0.23520482,-0.229855,0.47957408,0.39393568,0.7667198,-0.48358023,0.688045,-0.24886894,-0.19315577,0.32680678,0.2599517,0.19890594,-0.18118978,0.16047287,-0.0034611225,-0.100195706,0.2686709,-0.05050087,-0.43572593,1.0523674,-0.056622423,-0.022133013,-0.035434373,-0.049688227,-0.021325188,-0.041688297,0.9542587,0.008009593,0.12002114,0.27371722,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.5925345,-0.45225552,0.8261795,0.6701135,0.95393336,-0.8827331,0.94905436,-0.5972935,-0.45827353,0.8274919,0.6684003,0.9540148,-0.88372934,0.94890374,-0.5925345,-0.45225552,0.8261795,0.6701135,0.95393336,-0.8827331,0.94905436,0.23386109,-0.23132801,0.48134995,0.395949,0.76780295,-0.4849702,0.6888912,-0.2471838,-0.19127846,0.32667375,0.2614299,0.19926071,-0.18049502,0.16023636,-0.0039203167,-0.10037607,0.26837522,-0.052124023,-0.43642116,1.0509832,-0.055094395,-0.02164365,-0.035393182,-0.04873255,-0.020496815,-0.04146166,0.9534833,0.0076801493,0.11762989,0.27744165,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.58770573,-0.44607717,0.82476723,0.67177606,0.9538509,-0.8817005,0.9491949,-0.5925345,-0.45225552,0.8261795,0.6701135,0.95393336,-0.8827331,0.94905436,-0.58770573,-0.44607717,0.82476723,0.67177606,0.9538509,-0.8817005,0.9491949,0.23252678,-0.23278594,0.4831245,0.39797258,0.7688874,-0.48635507,0.6897361,-0.2454691,-0.18931246,0.32645202,0.26276028,0.199512,-0.17982244,0.15998507,-0.0043668747,-0.1005522,0.26808017,-0.053714752,-0.43708777,1.0496072,-0.053570226,-0.021131301,-0.03531265,-0.047758263,-0.019653805,-0.041207526,0.95268595,0.007331332,0.11524467,0.2811662,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.58279413,-0.43974882,0.8232604,0.6735149,0.953768,-0.880404,0.9493465,-0.58770573,-0.44607717,0.82476723,0.67177606,0.9538509,-0.8817005,0.9491949,-0.58279413,-0.43974882,0.8232604,0.6735149,0.953768,-0.880404,0.9493465,0.23120189,-0.23422813,0.4848976,0.40000582,0.76997316,-0.48773497,0.6905798,-0.24372482,-0.18727255,0.32615638,0.26402414,0.19974852,-0.17918682,0.15976334,-0.0048009157,-0.10072404,0.26778615,-0.05527258,-0.43772578,1.0482404,-0.05206914,-0.020629758,-0.035190627,-0.046764087,-0.018799206,-0.04092936,0.95186645,0.006962838,0.112866275,0.28489086,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.57773423,-0.43325993,0.8216336,0.6751346,0.9536777,-0.8791029,0.94949776,-0.58279413,-0.43974882,0.8232604,0.6735149,0.953768,-0.880404,0.9493465,-0.57773423,-0.43325993,0.8216336,0.6751346,0.9536777,-0.8791029,0.94949776,0.22988665,-0.23565394,0.48666894,0.402048,0.77106035,-0.48911,0.691422,-0.24195099,-0.18514395,0.32586074,0.26518452,0.19998503,-0.1785512,0.15951204,-0.005222559,-0.10089159,0.2674934,-0.056796074,-0.4383347,1.0468835,-0.050573688,-0.020102046,-0.03503492,-0.045748867,-0.017936442,-0.04062894,0.95102525,0.006574333,0.110495724,0.28861445,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.57266164,-0.42666808,0.8198916,0.6768581,0.9535851,-0.87746835,0.9496634,-0.57773423,-0.43325993,0.8216336,0.6751346,0.9536777,-0.8791029,0.94949776,-0.57266164,-0.42666808,0.8198916,0.6768581,0.9535851,-0.87746835,0.9496634,0.22858131,-0.23706287,0.48843837,0.40409863,0.77214885,-0.49048042,0.69226325,-0.24011803,-0.18295622,0.3254912,0.2662784,0.20022154,-0.17795253,0.15929031,-0.0056319237,-0.10105479,0.26720226,-0.058285236,-0.43891478,1.0455374,-0.049100146,-0.019592982,-0.03484302,-0.044711933,-0.017067047,-0.04030876,0.9501619,0.0061657033,0.10813396,0.29233757,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.56745076,-0.41995043,0.8180345,0.67841303,0.9534848,-0.87586546,0.9498251,-0.57266164,-0.42666808,0.8198916,0.6768581,0.9535851,-0.87746835,0.9496634,-0.56745076,-0.41995043,0.8180345,0.67841303,0.9534848,-0.87586546,0.9498251,0.22728598,-0.23845428,0.49020517,0.40615714,0.77323854,-0.49184632,0.6931031,-0.23828137,-0.18068165,0.32503295,0.26730943,0.20044327,-0.17736864,0.1590538,-0.00602901,-0.101213574,0.266913,-0.059739113,-0.43946576,1.0442026,-0.047636967,-0.019052316,-0.034622557,-0.04365424,-0.016195353,-0.03997085,0.94927675,0.005736885,0.10578207,0.29605892,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.56231046,-0.41317597,0.8160631,0.68007684,0.95338756,-0.8738219,0.9499931,-0.56745076,-0.41995043,0.8180345,0.67841303,0.9534848,-0.87586546,0.9498251,-0.56231046,-0.41317597,0.8160631,0.68007684,0.95338756,-0.8738219,0.9499931,0.2260009,-0.23982787,0.49196947,0.40822327,0.7743287,-0.49320787,0.6939424,-0.23638928,-0.17835903,0.32455993,0.26828504,0.2005763,-0.17679954,0.15893555,-0.006414056,-0.10136795,0.26662585,-0.061157703,-0.43998694,1.0428795,-0.046195753,-0.018536152,-0.034372136,-0.042577084,-0.015322614,-0.03961779,0.94836915,0.005288538,0.1034413,0.29977947,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.5570235,-0.40623894,0.81401354,0.68159187,0.9532925,-0.871783,0.95014113,-0.56231046,-0.41317597,0.8160631,0.68007684,0.95338756,-0.8738219,0.9499931,-0.5570235,-0.40623894,0.81401354,0.68159187,0.9532925,-0.871783,0.95014113,0.22472632,-0.24118298,0.49373102,0.41029656,0.7754203,-0.4945652,0.69478047,-0.23446763,-0.17596436,0.32402778,0.2692052,0.20079803,-0.17624521,0.15869904,-0.0067873,-0.101517916,0.26634097,-0.06253958,-0.44047904,1.0415686,-0.044766467,-0.017988762,-0.034096833,-0.0414794,-0.014450864,-0.039249785,0.9474396,0.0048197806,0.10111233,0.30349803,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.55183935,-0.39927873,0.8118003,0.6831742,0.9531879,-0.86926997,0.95031345,-0.5570235,-0.40623894,0.81401354,0.68159187,0.9532925,-0.871783,0.95014113,-0.55183935,-0.39927873,0.8118003,0.6831742,0.9531879,-0.86926997,0.95031345,0.22346234,-0.2425192,0.49548924,0.4123764,0.7765125,-0.49591798,0.6956179,-0.2325201,-0.17351055,0.3234365,0.27008474,0.20093107,-0.17566872,0.15858078,-0.0071487427,-0.10166335,0.26605862,-0.06388426,-0.44094205,1.0402704,-0.043357633,-0.017486196,-0.03379617,-0.040364508,-0.013581268,-0.038869623,0.9464879,0.0043316986,0.09879588,0.307215,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.54635805,-0.39211255,0.80950004,0.68448275,0.9530809,-0.8669422,0.95046437,-0.55183935,-0.39927873,0.8118003,0.6831742,0.9531879,-0.86926997,0.95031345,-0.54635805,-0.39211255,0.80950004,0.68448275,0.9530809,-0.8669422,0.95046437,0.2222091,-0.24383605,0.49724388,0.4144627,0.77760553,-0.4972666,0.6964545,-0.23053932,-0.17099762,0.3227861,0.27091622,0.20104933,-0.17512178,0.15844774,-0.007498622,-0.101804376,0.265779,-0.065191746,-0.4413762,1.0389855,-0.041967593,-0.016915854,-0.033474077,-0.039230447,-0.012715912,-0.038476177,0.94551414,0.0038248494,0.096493624,0.31092972,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
