torque0,torque1,torque2,torque3,torque4,torque5,torque6,action0,action1,action2,action3,action4,action5,action6,set_target_0,set_target_1,set_target_2,set_target_3,set_target_4,set_target_5,set_target_6,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_disc_0,joint_vel_disc_1,joint_vel_disc_2,joint_vel_disc_3,joint_vel_disc_4,joint_vel_disc_5,joint_vel_disc_6,tennisball_pos_0,tennisball_pos_1,tennisball_pos_2,tennisball_lin_vel_0,tennisball_lin_vel_1,tennisball_lin_vel_2,end_effector_pos_0,end_effector_pos_1,end_effector_pos_2,end_effector_rot_0,end_effector_rot_1,end_effector_rot_2,end_effector_rot_3,end_effector_lin_vel_0,end_effector_lin_vel_1,end_effector_lin_vel_2,obs_task_0,obs_task_1,obs_task_2,obs_task_3,obs_task_4,obs_task_5,obs_task_6,to_final_target_0,to_final_target_1,to_final_target_2,joint_acc_0,joint_acc_1,joint_acc_2,joint_acc_3,joint_acc_4,joint_acc_5,joint_acc_6,joint_acc_disc_0,joint_acc_disc_1,joint_acc_disc_2,joint_acc_disc_3,joint_acc_disc_4,joint_acc_disc_5,joint_acc_disc_6
-29.438473,-49.278637,-30.336159,-49.95727,5.0920277,3.1828709,-0.220785,-0.6118919,-0.25506687,0.7031863,-0.6209256,0.929319,0.7825195,0.87485135,0.7241542,-0.0045491755,1.415343,1.1888785,1.7349792,-0.8491838,1.6753902,0.7843439,0.021533085,1.3485521,1.2514021,1.6438392,-0.9267086,1.5887959,-0.19992886,0.11511555,0.7056032,0.08629225,0.35834193,0.14542449,0.17808297,-0.19989014,0.11511445,0.70552826,0.08621216,0.3583908,0.14543533,0.17814636,2.7279558,-0.40733695,0.8452247,-3.3258593,0.12381004,4.599374,0.34798717,-0.31385064,0.8986304,0.777814,-0.05506373,0.6180115,-0.10017582,0.20649286,0.19351816,-0.0043847538,1,0,0,0,0,0,0,0,0,0,-19.792604,-14.060363,6.9461703,-28.294537,4.997325,2.6652575,2.8024225,-19.779205,-14.060736,6.942749,-28.305054,4.9972534,2.670288,2.822876
-34.921852,-61.877705,-35.95756,-50.823742,5.4721103,3.6097672,-0.16697584,-0.63923925,-0.42493406,0.6878851,-0.74697036,0.9316383,0.8059018,0.8451898,0.72042,-0.020960322,1.4173406,1.1767051,1.7370031,-0.8461184,1.6733149,0.78289,0.02164769,1.3522142,1.2510855,1.6457466,-0.9259151,1.5897496,-0.29073137,0.022919497,0.73247486,-0.06341449,0.38154504,0.15872206,0.19066113,-0.2907753,0.022920966,0.7324219,-0.063323975,0.38146973,0.1586914,0.19073486,2.7113266,-0.40671802,0.86797297,-3.3258593,0.12381004,4.549661,0.34867668,-0.31307793,0.8989732,0.7785264,-0.054989394,0.61734474,-0.0987832,0.13767323,0.15474458,0.06826655,1,0,0,0,0,0,0,0,0,0,-18.160501,-18.43921,5.3743362,-29.94135,4.640621,2.6595144,2.515632,-18.177032,-18.438698,5.378723,-29.907227,4.6157837,2.6512146,2.5177002
-34.079765,-61.361694,-35.101246,-48.073776,5.238122,3.5170598,-0.09652504,-0.63990545,-0.47684875,0.66695946,-0.76623935,0.9229744,0.8072481,0.8589129,0.7188995,-0.026037185,1.4189101,1.1744616,1.738044,-0.8451903,1.6756408,0.7810442,0.021303548,1.3559717,1.2500937,1.6477598,-0.92505825,1.5907643,-0.3691601,-0.06882826,0.7515617,-0.19841015,0.40254596,0.17138918,0.20290631,-0.36916733,-0.06882846,0.75149536,-0.19836426,0.4026413,0.17137527,0.2029419,2.6946974,-0.40609908,0.8904727,-3.3258593,0.12381004,4.4999485,0.34903336,-0.31249928,0.89964694,0.77946085,-0.05483031,0.61637354,-0.09756038,0.07122293,0.115841605,0.13458142,1,0,0,0,0,0,0,0,0,0,-15.685743,-18.349552,3.8173676,-26.999134,4.2001843,2.533424,2.4490356,-15.678406,-18.349886,3.8146973,-27.008057,4.234314,2.5367737,2.4414062
-26.67645,-47.45401,-27.669518,-46.2232,4.7762656,2.8629756,-0.11078885,-0.602198,-0.42847207,0.66251534,-0.7907596,0.92359114,0.8435684,0.856302,0.72082436,-0.021543661,1.4222232,1.1710178,1.7401189,-0.8407014,1.6763945,0.7788941,0.020597933,1.3598045,1.2485011,1.6498693,-0.924137,1.5918372,-0.4300122,-0.14112243,0.76652336,-0.31853634,0.42194274,0.18428771,0.21449041,-0.43001175,-0.14112294,0.7665634,-0.31852722,0.42190552,0.18424988,0.21457672,2.6780682,-0.40548015,0.9127239,-3.3258593,0.12381004,4.450236,0.34912014,-0.3120625,0.90061617,0.7805847,-0.05461767,0.6151383,-0.096483834,0.017243199,0.08732109,0.19384009,1,0,0,0,0,0,0,0,0,0,-12.170422,-14.458834,2.992332,-24.025238,3.8793564,2.579707,2.3168206,-12.168884,-14.458895,3.0136108,-24.032593,3.8528442,2.5749207,2.3269653
-19.496754,-36.08625,-20.475454,-43.57485,4.3813567,2.1600666,-0.042438827,-0.5020537,-0.43837443,0.67215955,-0.7912322,0.9190463,0.8469685,0.85766745,0.7286888,-0.02323951,1.4270204,1.1693778,1.741774,-0.83944017,1.677604,0.7765705,0.01958063,1.3637079,1.2463925,1.6520675,-0.92315376,1.5929644,-0.46474794,-0.20346022,0.7806285,-0.42172384,0.43961427,0.19664085,0.22552763,-0.4647255,-0.20346045,0.7806778,-0.42171478,0.43964386,0.19664764,0.22544861,2.661439,-0.4048612,0.93472654,-3.3258593,0.12381004,4.400523,0.34900045,-0.31171608,0.90184116,0.7818782,-0.054383665,0.6136691,-0.09549409,-0.024176184,0.06937814,0.2450892,1,0,0,0,0,0,0,0,0,0,-6.947148,-12.467557,2.8210282,-20.6375,3.534305,2.4706273,2.2074432,-6.942749,-12.467504,2.822876,-20.637512,3.5476685,2.4795532,2.1743774
-16.347876,-29.570473,-17.23114,-41.273945,4.0112395,1.8941312,-0.036967516,-0.5067557,-0.42078504,0.65054953,-0.7961348,0.9167888,0.8568185,0.86661124,0.7258949,-0.022497876,1.4287629,1.166779,1.7437464,-0.8374719,1.6796255,0.77410764,0.01831144,1.3676542,1.2438395,1.6543468,-0.9221109,1.594146,-0.4925695,-0.253839,0.7893241,-0.51056486,0.45581004,0.20859927,0.23622844,-0.49257278,-0.2538383,0.78926086,-0.5105972,0.45585632,0.20856857,0.2363205,2.6448097,-0.40424228,0.95648056,-3.3258593,0.12381004,4.3508105,0.3487029,-0.3114426,0.9032877,0.7833142,-0.054129876,0.6119989,-0.09458279,-0.059912782,0.054890525,0.2894761,1,0,0,0,0,0,0,0,0,0,-5.564314,-10.075754,1.7391205,-17.768204,3.2391548,2.391684,2.1401615,-5.569458,-10.075569,1.7166138,-17.77649,3.2424927,2.3841858,2.1743774
-14.751955,-27.080042,-15.581041,-38.941727,3.762668,1.7321912,0.008821654,-0.44868287,-0.44697475,0.6038669,-0.796996,0.91557217,0.84253603,0.8673722,0.72923934,-0.026386036,1.4280409,1.1641399,1.7459041,-0.8378573,1.6808833,0.7715747,0.016808404,1.3715976,1.240907,1.6567005,-0.92101276,1.5953782,-0.50660026,-0.30060562,0.7886688,-0.5865438,0.47069132,0.21959558,0.24642786,-0.5065918,-0.3006071,0.78868866,-0.5865097,0.47073364,0.2196312,0.24642944,2.6281805,-0.40362334,0.97798604,-3.3258593,0.12381004,4.301098,0.34824562,-0.31123447,0.90492606,0.78487873,-0.053853437,0.61014754,-0.09372907,-0.09243189,0.041880183,0.3278793,1,0,0,0,0,0,0,0,0,0,-2.806151,-9.353328,-0.1310587,-15.195787,2.9762566,2.1992624,2.0398855,-2.8038025,-9.353757,-0.11444092,-15.182495,2.9754639,2.2125244,2.0217896
0.61707175,3.4499056,-0.23228869,-39.183365,3.0830977,0.39753723,-0.134989,-0.27345166,-0.22388972,0.5572449,-0.8121612,0.9105995,0.8834315,0.8638995,0.7442295,-0.0055805687,1.4273221,1.1596909,1.7477604,-0.8326696,1.6817681,0.7691309,0.015283983,1.3754944,1.2376378,1.6591209,-0.91985786,1.596658,-0.4887293,-0.30488464,0.7793733,-0.65378034,0.48417795,0.23100549,0.25601974,-0.4887581,-0.30488408,0.77934265,-0.6538391,0.48408508,0.23097992,0.2559662,2.6115513,-0.4030044,0.99924296,-3.3258593,0.12381004,4.251385,0.3477478,-0.3109734,0.90672886,0.78651774,-0.05364351,0.60817605,-0.09292013,-0.1004422,0.052561272,0.36088562,1,0,0,0,0,0,0,0,0,0,3.5741925,-0.8558035,-1.8591046,-13.447309,2.6973248,2.2819817,1.9183755,3.566742,-0.8553982,-1.8692017,-13.465881,2.670288,2.2697449,1.9073486
-3.379056,-7.148765,-4.235855,-36.493374,3.1707006,0.6701803,0.027006658,-0.16023394,-0.38519505,0.4770099,-0.8126845,0.90424913,0.8726397,0.8753522,0.7531075,-0.023235522,1.4231954,1.1563693,1.7495458,-0.8325939,1.6841933,0.76687735,0.013636973,1.3792804,1.2340796,1.6616024,-0.91865003,1.5979855,-0.45075276,-0.32940218,0.75715333,-0.7115366,0.49630043,0.24160819,0.2654078,-0.45070648,-0.3294021,0.7572174,-0.7116318,0.4962921,0.2415657,0.26550293,2.594922,-0.40238547,1.0202513,-3.3258593,0.12381004,4.2016726,0.34718418,-0.31069136,0.90867805,0.78824776,-0.05346858,0.6060712,-0.09210989,-0.11387329,0.056651812,0.38999128,1,0,0,0,0,0,0,0,0,0,7.5953064,-4.903507,-4.443991,-11.551249,2.4244964,2.1205397,1.8776119,7.610321,-4.9036026,-4.425049,-11.558533,2.4414062,2.117157,1.9073486
-0.6759864,2.4619527,-1.384389,-35.166737,2.667356,0.5662332,-0.102996886,-0.1821467,-0.22370408,0.37190643,-0.80034333,0.89624214,0.88764447,0.8829516,0.7486627,-0.008733436,1.4164711,1.1540452,1.7512265,-0.8298856,1.6862807,0.7647845,0.012000877,1.3828758,1.2302859,1.6641382,-0.91738975,1.5993578,-0.41857758,-0.3272189,0.71908784,-0.75881046,0.5070802,0.25202128,0.27452222,-0.41856766,-0.32721907,0.71907043,-0.7587433,0.507164,0.25205612,0.27446747,2.5782928,-0.40176654,1.0410111,-3.3258593,0.12381004,4.15196,0.34657764,-0.3103819,0.91074336,0.7900225,-0.053321525,0.60388374,-0.09135459,-0.122758016,0.06232739,0.4133282,1,0,0,0,0,0,0,0,0,0,6.4350367,0.43665767,-7.6130986,-9.454775,2.1559536,2.0826192,1.8228829,6.427765,0.43660402,-7.6293945,-9.422302,2.1743774,2.0980835,1.7929077
