pure_actions_0,pure_actions_1,pure_actions_2,pure_actions_3,pure_actions_4,pure_actions_5,pure_actions_6,action_history_actor_0,action_history_actor_1,action_history_actor_2,action_history_actor_3,action_history_actor_4,action_history_actor_5,action_history_actor_6,action_history_actor_7,action_history_actor_8,action_history_actor_9,action_history_actor_10,action_history_actor_11,action_history_actor_12,action_history_actor_13,dof_pos_scaled_0,dof_pos_scaled_1,dof_pos_scaled_2,dof_pos_scaled_3,dof_pos_scaled_4,dof_pos_scaled_5,dof_pos_scaled_6,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,tennisball_pos_0,tennisball_pos_1,tennisball_pos_2,end_effector_pos_0,end_effector_pos_1,end_effector_pos_2,tennisball_lin_vel_0,tennisball_lin_vel_1,tennisball_lin_vel_2,end_effector_rot_0,end_effector_rot_1,end_effector_rot_2,end_effector_rot_3,end_effector_lin_vel_0,end_effector_lin_vel_1,end_effector_lin_vel_2,to_final_target_0,to_final_target_1,to_final_target_2,to_throwing_pos_0,to_throwing_pos_1,to_throwing_pos_2,to_throwing_vel_0,to_throwing_vel_1,to_throwing_vel_2,obs_task_0,obs_task_1,obs_task_2,obs_task_3,obs_task_4,obs_task_5,obs_task_6
0.6299901,-0.5583755,0.11402311,-0.19252476,0.88564646,0.7814862,0.9556014,0.5970803,-0.5175743,0.30782023,-0.060023267,0.8920212,0.8000234,0.95358276,0.6299901,-0.5583755,0.11402311,-0.19252476,0.88564646,0.7814862,0.9556014,0.26785493,-0.0051674843,0.45013165,0.5851861,0.54374444,-0.43184388,0.5155072,0.14104939,-0.1412203,0.09170723,0.016674042,0.09395409,0.041448593,0.049726486,0.71243095,-0.12525213,0.21720769,0.33264112,-0.3279605,0.9081061,-0.5953323,0.03357112,0.53804433,0.0088570295,0.0074846395,0.002172708,0.7803447,-0.051865753,0.6111101,-0.12213323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6663529,-0.5340481,-0.16013432,-0.20576032,0.87608546,0.7580963,0.9587562,0.6299901,-0.5583755,0.11402311,-0.19252476,0.88564646,0.7814862,0.9556014,0.6663529,-0.5340481,-0.16013432,-0.20576032,0.87608546,0.7580963,0.9587562,0.26871967,-0.0063378215,0.45051956,0.58520484,0.54429626,-0.4314944,0.5157964,0.15908337,-0.15196632,0.071367264,0.00242424,0.101522446,0.045380592,0.05475235,0.70746994,-0.12497234,0.22162971,0.33283186,-0.32776952,0.9082953,-0.5953323,0.03357112,0.5306425,0.005687374,0.0057350895,0.005695678,0.7816623,-0.051419403,0.6099575,-0.11963223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6762016,-0.5289689,-0.4010892,-0.33005223,0.86808646,0.73987865,0.95688087,0.6663529,-0.5340481,-0.16013432,-0.20576032,0.87608546,0.7580963,0.9587562,0.6762016,-0.5289689,-0.4010892,-0.33005223,0.86808646,0.73987865,0.95688087,0.2696724,-0.0075755715,0.4507352,0.58507955,0.54488516,-0.43111712,0.5161108,0.17525482,-0.16073288,0.03967476,-0.016260147,0.10832214,0.04898739,0.059541702,0.7025089,-0.12469256,0.22599004,0.3328538,-0.32768822,0.9086297,-0.5953323,0.03357112,0.5232407,0.00067204965,0.0024382924,0.010043953,0.7830647,-0.050873324,0.60866815,-0.117236845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7208969,-0.5485078,-0.51096976,-0.37669364,0.8474185,0.34637412,0.958476,0.6762016,-0.5289689,-0.4010892,-0.33005223,0.86808646,0.73987865,0.95688087,0.7208969,-0.5485078,-0.51096976,-0.37669364,0.8474185,0.34637412,0.958476,0.27071285,-0.008878112,0.4507625,0.5848063,0.54550683,-0.43073672,0.51644933,0.19139671,-0.16912678,0.0050258636,-0.035476685,0.11435318,0.049401283,0.06409454,0.6975479,-0.124412775,0.2302887,0.3326974,-0.32772565,0.9091075,-0.5953323,0.03357112,0.51583886,-0.0047028325,-0.0011478894,0.014320329,0.78454363,-0.050239746,0.60724974,-0.11495634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.71757424,-0.51323116,-0.49371722,-0.36381373,0.8582514,0.60432136,0.95694005,0.7208969,-0.5485078,-0.51096976,-0.37669364,0.8474185,0.34637412,0.958476,0.71757424,-0.51323116,-0.49371722,-0.36381373,0.8582514,0.60432136,0.95694005,0.2718289,-0.010222971,0.45062792,0.5844079,0.54615927,-0.4303394,0.51681054,0.20532131,-0.17464414,-0.024774551,-0.05173683,0.12002945,0.051589012,0.06841087,0.6925869,-0.12413299,0.23452568,0.3323984,-0.32786155,0.9097057,-0.5953323,0.03357112,0.50843704,-0.008966371,-0.004133566,0.017887676,0.7860828,-0.049522508,0.60572404,-0.112781644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.74068683,-0.4827713,-0.5542456,-0.3196217,0.83467895,0.40761596,0.9603585,0.71757424,-0.51323116,-0.49371722,-0.36381373,0.8582514,0.60432136,0.95694005,0.74068683,-0.4827713,-0.5542456,-0.3196217,0.83467895,0.40761596,0.9603585,0.2730161,-0.011590481,0.4503386,0.58392024,0.54683816,-0.4299369,0.5171937,0.21838856,-0.17757466,-0.053215027,-0.06332588,0.12487793,0.052268982,0.07254982,0.6876259,-0.12385321,0.23870097,0.33198357,-0.32808495,0.9103852,-0.5953323,0.03357112,0.5010352,-0.012415157,-0.0068016252,0.020317852,0.7876573,-0.04872697,0.60412616,-0.110693544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.73354083,-0.47992516,-0.4975386,-0.3500951,0.84497476,0.5071827,0.9590608,0.74068683,-0.4827713,-0.5542456,-0.3196217,0.83467895,0.40761596,0.9603585,0.73354083,-0.47992516,-0.4975386,-0.3500951,0.84497476,0.5071827,0.9590608,0.2742628,-0.012974143,0.4499308,0.58334744,0.54754233,-0.42952436,0.51759744,0.2293272,-0.17966816,-0.07503319,-0.07438278,0.12954903,0.053569794,0.076452255,0.6826649,-0.12357342,0.24281459,0.33148384,-0.32836986,0.9111423,-0.5953323,0.03357112,0.49363342,-0.014973987,-0.008676487,0.022609517,0.7892665,-0.047875103,0.6024595,-0.10866875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75167847,-0.5239413,-0.5417581,-0.3939429,0.84438527,-0.30904564,0.95918494,0.73354083,-0.47992516,-0.4975386,-0.3500951,0.84497476,0.5071827,0.9590608,0.75167847,-0.5239413,-0.5417581,-0.3939429,0.84438527,-0.30904564,0.95918494,0.2755648,-0.014388144,0.44941127,0.58268356,0.54827,-0.42914957,0.51802075,0.23952675,-0.183602,-0.09555054,-0.08620834,0.13386536,0.048662186,0.08017731,0.67770386,-0.12329364,0.24686651,0.3308897,-0.3287127,0.9119765,-0.5953323,0.03357112,0.4862316,-0.017781744,-0.010392006,0.024904173,0.79091424,-0.047003765,0.6007211,-0.10667367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7456686,-0.53686285,-0.56829077,-0.43295985,0.8459727,-0.45182598,0.95619273,0.75167847,-0.5239413,-0.5417581,-0.3939429,0.84438527,-0.30904564,0.95918494,0.7456686,-0.53686285,-0.56829077,-0.43295985,0.8459727,-0.45182598,0.95619273,0.27691317,-0.015835345,0.4487884,0.58192444,0.5490192,-0.4288215,0.5184623,0.24804115,-0.18792273,-0.11458969,-0.098566055,0.13782692,0.042601585,0.08360672,0.67274284,-0.123013854,0.25085676,0.3301978,-0.32911277,0.9128892,-0.5953323,0.03357112,0.47882977,-0.020722589,-0.012156781,0.027239729,0.79260015,-0.046122715,0.5989105,-0.104708016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7416996,-0.45021996,-0.5452864,-0.41807047,0.83987737,-0.17717531,0.9567302,0.7456686,-0.53686285,-0.56829077,-0.43295985,0.8459727,-0.45182598,0.95619273,0.7416996,-0.45021996,-0.5452864,-0.41807047,0.83987737,-0.17717531,0.9567302,0.27829993,-0.017278433,0.4480822,0.5810876,0.5497881,-0.4285221,0.51892126,0.25510693,-0.1873945,-0.1299038,-0.10867691,0.14143372,0.038876534,0.08691788,0.66778183,-0.12273407,0.25478533,0.32945347,-0.32953668,0.91386455,-0.5953323,0.03357112,0.47142795,-0.022303313,-0.012898994,0.029107956,0.7943027,-0.0452447,0.59705347,-0.1027769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75513875,-0.4713988,-0.5207905,-0.36229655,0.83832616,-0.53965414,0.9571842,0.7416996,-0.45021996,-0.5452864,-0.41807047,0.83987737,-0.17717531,0.9567302,0.75513875,-0.4713988,-0.5207905,-0.36229655,0.83832616,-0.53965414,0.9571842,0.2797227,-0.01872152,0.44731247,0.58020604,0.5505749,-0.42827034,0.51939714,0.26172924,-0.18738711,-0.1416111,-0.114471436,0.14474487,0.032697678,0.09011078,0.6628208,-0.122454286,0.2586522,0.32867718,-0.32997537,0.9148697,-0.5953323,0.03357112,0.46402612,-0.023254996,-0.013334235,0.029978037,0.7960145,-0.04437932,0.59516776,-0.10082962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75864404,-0.44498932,-0.49625918,-0.42595676,0.85151875,0.14572261,0.9577449,0.75513875,-0.4713988,-0.5207905,-0.36229655,0.83832616,-0.53965414,0.9571842,0.75864404,-0.44498932,-0.49625918,-0.42595676,0.85151875,0.14572261,0.9577449,0.28117776,-0.020154834,0.44649637,0.57926524,0.55137944,-0.4280249,0.5198885,0.26767159,-0.18611956,-0.1501255,-0.12215805,0.1479969,0.03186989,0.09306717,0.6578598,-0.1221745,0.2624574,0.3278842,-0.33041406,0.9159214,-0.5953323,0.03357112,0.4566243,-0.02372385,-0.013346146,0.03136761,0.79773897,-0.04352189,0.59324455,-0.098890476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.74758714,-0.4527573,-0.46895254,-0.40656412,0.8536006,0.40275183,0.9529086,0.75864404,-0.44498932,-0.49625918,-0.42595676,0.85151875,0.14572261,0.9577449,0.74758714,-0.4527573,-0.46895254,-0.40656412,0.8536006,0.40275183,0.9529086,0.2826575,-0.021581352,0.4456494,0.57827806,0.5522003,-0.42776805,0.5203947,0.27219486,-0.18524373,-0.15580177,-0.12818909,0.15101242,0.033348083,0.095846176,0.6528988,-0.12189472,0.26620093,0.32708406,-0.33085585,0.9170087,-0.5953323,0.03357112,0.44922248,-0.023986762,-0.013452868,0.032417998,0.7994746,-0.042656347,0.59128714,-0.09695521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7582655,-0.5157072,-0.48915073,-0.43255398,0.8480005,-0.07637678,0.95265055,0.74758714,-0.4527573,-0.46895254,-0.40656412,0.8536006,0.40275183,0.9529086,0.7582655,-0.5157072,-0.48915073,-0.43255398,0.8480005,-0.07637678,0.95265055,0.2841606,-0.023026705,0.44477165,0.57724214,0.5530361,-0.4275279,0.5209149,0.2765112,-0.18768829,-0.16147804,-0.13451576,0.1537323,0.031189919,0.09850693,0.6479378,-0.12161493,0.26988277,0.32625198,-0.33131695,0.91812915,-0.5953323,0.03357112,0.44182065,-0.0248924,-0.014020808,0.033420928,0.80123013,-0.041789986,0.5892867,-0.09499983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7352202,-0.38873228,-0.48211136,-0.43265465,0.8453383,0.6484261,0.9598489,0.7582655,-0.5157072,-0.48915073,-0.43255398,0.8480005,-0.07637678,0.95265055,0.7352202,-0.38873228,-0.48211136,-0.43265465,0.8453383,0.6484261,0.9598489,0.2856778,-0.024442732,0.4438691,0.5761634,0.5538852,-0.42726243,0.52144885,0.27911282,-0.18386716,-0.16603088,-0.14007378,0.15621567,0.03447151,0.10110855,0.64297676,-0.12133515,0.27350292,0.32542562,-0.3317709,0.91928226,-0.5953323,0.03357112,0.43441883,-0.02472685,-0.01381263,0.034393024,0.802983,-0.04091633,0.58726627,-0.09307277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7638669,-0.41137746,-0.49122396,-0.39949998,0.83169013,0.27659196,0.9538718,0.7352202,-0.38873228,-0.48211136,-0.43265465,0.8453383,0.6484261,0.9598489,0.7638669,-0.41137746,-0.49122396,-0.39949998,0.83169013,0.27659196,0.9538718,0.28721404,-0.025835633,0.44294333,0.5750606,0.5547457,-0.42699242,0.5219952,0.28260136,-0.18087566,-0.17028809,-0.14320755,0.15828514,0.03506279,0.10347366,0.63801575,-0.121055365,0.2770614,0.32461214,-0.33221602,0.92044884,-0.5953323,0.03357112,0.427017,-0.024390217,-0.013550627,0.034777932,0.8047282,-0.040044207,0.5852366,-0.091142975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.73357755,-0.4231342,-0.46334112,-0.46567404,0.84318686,0.590047,0.9536374,0.7638669,-0.41137746,-0.49122396,-0.39949998,0.83169013,0.27659196,0.9538718,0.73357755,-0.4231342,-0.46334112,-0.46567404,0.84318686,0.590047,0.9536374,0.28875935,-0.027213871,0.4420048,0.5739136,0.55561745,-0.42670095,0.52255356,0.28425694,-0.17895585,-0.1726532,-0.14894295,0.16035461,0.037841797,0.10572052,0.63305473,-0.12077558,0.2805582,0.32379627,-0.3326583,0.9216482,-0.5953323,0.03357112,0.41961518,-0.02441155,-0.013452688,0.035772584,0.8064766,-0.039167464,0.5831804,-0.0892297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7667397,-0.51663244,-0.54013115,-0.51417106,0.8522841,-0.21134692,0.9532692,0.73357755,-0.4231342,-0.46334112,-0.46567404,0.84318686,0.590047,0.9536374,0.7667397,-0.51663244,-0.54013115,-0.51417106,0.8522841,-0.21134692,0.9532692,0.29032016,-0.02861619,0.44103575,0.57270694,0.5565007,-0.42643505,0.5231234,0.28712463,-0.1821081,-0.17827034,-0.15668869,0.16248322,0.03453064,0.10790825,0.6280937,-0.120495796,0.2839933,0.32293653,-0.33312702,0.9228875,-0.5953323,0.03357112,0.41221336,-0.025767496,-0.014254869,0.036985207,0.8082449,-0.03829822,0.5810771,-0.08730836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.74460965,-0.51899785,-0.51572275,-0.5269963,0.8502729,-0.24460056,0.9550531,0.7667397,-0.51663244,-0.54013115,-0.51417106,0.8522841,-0.21134692,0.9532692,0.74460965,-0.51899785,-0.51572275,-0.5269963,0.8502729,-0.24460056,0.9550531,0.2918893,-0.030045748,0.44004416,0.57144105,0.55739427,-0.42619783,0.5237038,0.28866196,-0.18562089,-0.18240929,-0.1643753,0.1643753,0.030805588,0.109918594,0.6231327,-0.12021601,0.28736675,0.3220291,-0.33362412,0.9241654,-0.5953323,0.03357112,0.40481153,-0.02716317,-0.015098058,0.03813244,0.8100328,-0.037438836,0.5789265,-0.08537749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7441096,-0.48232064,-0.50432736,-0.5180677,0.8625882,0.15649654,0.9545004,0.74460965,-0.51899785,-0.51572275,-0.5269963,0.8502729,-0.24460056,0.9550531,0.7441096,-0.48232064,-0.50432736,-0.5180677,0.8625882,0.15649654,0.9545004,0.29346478,-0.03148502,0.43903708,0.5701264,0.558298,-0.42596447,0.5242945,0.28981495,-0.18689561,-0.18524742,-0.17070198,0.1662674,0.030303001,0.11186981,0.6181717,-0.11993623,0.2906785,0.32109594,-0.33413815,0.92547464,-0.5953323,0.03357112,0.3974097,-0.027958304,-0.015625643,0.0390544,0.81183136,-0.036579154,0.5767392,-0.08344779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7631567,-0.477223,-0.5147413,-0.57553303,0.8584135,-0.32568476,0.95274425,0.7441096,-0.48232064,-0.50432736,-0.5180677,0.8625882,0.15649654,0.9545004,0.7631567,-0.477223,-0.5147413,-0.57553303,0.8584135,-0.32568476,0.95274425,0.29505062,-0.032928824,0.43801475,0.56874907,0.5592115,-0.42576182,0.52489495,0.2917366,-0.1874721,-0.18808556,-0.17886162,0.16804123,0.026311874,0.113702774,0.6132107,-0.11965644,0.29392856,0.32014084,-0.33464956,0.92682683,-0.5953323,0.03357112,0.39000788,-0.028605789,-0.0155312605,0.040344797,0.8136409,-0.035759266,0.5745135,-0.0815102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7508214,-0.46986148,-0.5017797,-0.56293654,0.86381584,-0.2269853,0.9540046,0.7631567,-0.477223,-0.5147413,-0.57553303,0.8584135,-0.32568476,0.95274425,0.7508214,-0.46986148,-0.5017797,-0.56293654,0.86381584,-0.2269853,0.9540046,0.2966429,-0.034372807,0.43698227,0.56731975,0.5601343,-0.42558378,0.52550447,0.29291916,-0.18751645,-0.18991852,-0.18560219,0.16975594,0.023118973,0.11541748,0.60824966,-0.11937666,0.29711694,0.31917048,-0.33515644,0.92821306,-0.5953323,0.03357112,0.38260606,-0.029063607,-0.015417,0.041349694,0.8154566,-0.034972657,0.572256,-0.07956323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75752234,-0.456707,-0.4830491,-0.5327782,0.86569136,-0.29070592,0.95113176,0.7508214,-0.46986148,-0.5017797,-0.56293654,0.86381584,-0.2269853,0.9540046,0.75752234,-0.456707,-0.4830491,-0.5327782,0.86569136,-0.29070592,0.95113176,0.29824197,-0.035811603,0.43594694,0.56585765,0.5610658,-0.42543286,0.5261227,0.29416084,-0.18682909,-0.19045067,-0.18985939,0.17135239,0.019600868,0.11707306,0.60328865,-0.119096875,0.30024365,0.31820107,-0.33565164,0.9296153,-0.5953323,0.03357112,0.37520424,-0.029031897,-0.015052449,0.041829113,0.8172705,-0.034220695,0.56998044,-0.077589296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
