torque0,torque1,torque2,torque3,torque4,torque5,torque6,action0,action1,action2,action3,action4,action5,action6,set_target_0,set_target_1,set_target_2,set_target_3,set_target_4,set_target_5,set_target_6,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_disc_0,joint_vel_disc_1,joint_vel_disc_2,joint_vel_disc_3,joint_vel_disc_4,joint_vel_disc_5,joint_vel_disc_6,tennisball_pos_0,tennisball_pos_1,tennisball_pos_2,tennisball_lin_vel_0,tennisball_lin_vel_1,tennisball_lin_vel_2,end_effector_pos_0,end_effector_pos_1,end_effector_pos_2,end_effector_rot_0,end_effector_rot_1,end_effector_rot_2,end_effector_rot_3,end_effector_lin_vel_0,end_effector_lin_vel_1,end_effector_lin_vel_2,obs_task_0,obs_task_1,obs_task_2,obs_task_3,obs_task_4,obs_task_5,obs_task_6,to_final_target_0,to_final_target_1,to_final_target_2,joint_acc_0,joint_acc_1,joint_acc_2,joint_acc_3,joint_acc_4,joint_acc_5,joint_acc_6,joint_acc_disc_0,joint_acc_disc_1,joint_acc_disc_2,joint_acc_disc_3,joint_acc_disc_4,joint_acc_disc_5,joint_acc_disc_6
-4.660415,-10.759948,-4.248352,-26.653261,2.610244,0.8084313,0.23846215,0.3521378,-0.75528526,0.56720346,-0.62409145,0.6366849,0.6108512,-0.32560912,0.83207273,-0.093852565,1.4004579,1.1409049,1.6748016,-0.8434839,1.5364425,0.7987682,-0.022000276,1.3466758,1.2000964,1.6122947,-0.9039496,1.5686573,0.38188058,-0.73524714,0.58771884,-0.6434914,0.23237856,0.1239128,-0.069258094,0.3818512,-0.73524714,0.5876541,-0.6435394,0.23231506,0.12388229,-0.069236755,2.9636784,-0.5685611,0.80514926,-3.1493757,0.14876764,4.268733,0.3305297,-0.32395673,0.9195773,0.786793,-0.062074505,0.6014703,-0.123842865,-0.06338715,0.10298452,0.32289764,1,0,0,0,0,0,0,-3.6136785,0.16856107,-0.25514925,2.5616765,-8.195519,4.875958,-5.513525,3.603807,1.9821584,-1.0068655,2.5558472,-8.195639,4.8446655,-5.531311,3.5858154,1.9836426,-0.9918213
-3.726183,-8.083298,-3.2289248,-25.856579,2.4592621,0.7364681,0.22681904,0.3614516,-0.7555638,0.5781984,-0.6168306,0.6366239,0.6061384,-0.32659578,0.8349134,-0.09755666,1.4044956,1.1384133,1.6759571,-0.84333575,1.5359977,0.80073804,-0.025851019,1.3497275,1.1967671,1.6135402,-0.9032835,1.5682873,0.39391553,-0.7701496,0.6103681,-0.6658217,0.24903615,0.13319774,-0.07406266,0.39396286,-0.77014863,0.61035156,-0.6658554,0.24909973,0.1332283,-0.07400513,2.9479313,-0.5678172,0.8262477,-3.1493757,0.14876764,4.219683,0.3301711,-0.32344747,0.9212536,0.7887993,-0.06298542,0.5991046,-0.12207434,-0.07322089,0.10131749,0.3352683,1,0,0,0,0,0,0,-3.5979314,0.1678172,-0.27624768,2.4069905,-6.9804907,4.5298457,-4.466057,3.3315182,1.8569887,-0.9609133,2.4223328,-6.9803,4.5394897,-4.463196,3.3569336,1.8692017,-0.9536743
-3.3485208,-6.674249,-2.7695541,-25.05424,2.337786,0.7142313,0.2236391,0.36580446,-0.76309913,0.58550936,-0.6090062,0.6375353,0.61182255,-0.32607126,0.8373185,-0.10216093,1.4082785,1.1358665,1.6772937,-0.8421012,1.5356802,0.80276316,-0.029856555,1.3528832,1.1933501,1.6148629,-0.902573,1.5678943,0.40504622,-0.8011087,0.63114685,-0.68340015,0.26447538,0.14213516,-0.07861024,0.40502548,-0.8011073,0.63114166,-0.683403,0.26454926,0.14209747,-0.07858276,2.9321842,-0.56707335,0.84710085,-3.1493757,0.14876764,4.1706333,0.3297696,-0.32294703,0.92298007,0.7908775,-0.06388704,0.59663546,-0.12023861,-0.08217357,0.09949321,0.3453218,1,0,0,0,0,0,0,-3.5821843,0.16707334,-0.29710084,2.226138,-6.191826,4.155755,-3.5156965,3.0878453,1.7874837,-0.9095162,2.2125244,-6.1917305,4.15802,-3.5095215,3.0899048,1.7738342,-0.91552734
-3.0718193,-4.854666,-2.3923783,-24.58084,2.2127898,0.7131956,0.19700472,0.3618729,-0.7535285,0.57758135,-0.60506046,0.635984,0.6112502,-0.32730448,0.83895046,-0.1052094,1.4106413,1.132844,1.6784613,-0.84144795,1.5351639,0.8048331,-0.033987157,1.3561219,1.1898625,1.6162562,-0.90182006,1.5674795,0.41401446,-0.82611907,0.647779,-0.6975282,0.27865425,0.15059975,-0.08295396,0.41399002,-0.8261204,0.6477356,-0.6975174,0.27866364,0.15058517,-0.082969666,2.9164371,-0.5663295,0.86770874,-3.1493757,0.14876764,4.1215835,0.32932615,-0.32245684,0.9247477,0.7930136,-0.06477501,0.5940765,-0.11834977,-0.090614505,0.097375736,0.3536086,1,0,0,0,0,0,0,-3.5664372,0.16632947,-0.31770873,1.7936468,-5.0020695,3.326428,-2.8256059,2.8357744,1.692918,-0.86874366,1.7929077,-5.002618,3.3187866,-2.822876,2.822876,1.6975403,-0.8773804
-2.8992536,-3.687487,-2.1243129,-24.220125,2.127743,0.7096771,0.18163913,0.36404765,-0.7551966,0.57706815,-0.60417724,0.6348574,0.6102005,-0.32697657,0.8412379,-0.109506816,1.4138287,1.1294447,1.679742,-0.8408,1.5347818,0.80694264,-0.03822466,1.3594302,1.1863158,1.6177144,-0.9010271,1.5670446,0.4219419,-0.84749824,0.66170627,-0.70930254,0.29168847,0.15860309,-0.08706481,0.42190552,-0.84750056,0.66165924,-0.70934296,0.2916336,0.15859604,-0.0869751,2.90069,-0.5655856,0.8880714,-3.1493757,0.14876764,4.0725336,0.32884312,-0.32197833,0.92655104,0.79519886,-0.06564659,0.59143627,-0.11641482,-0.098710336,0.09504443,0.360633,1,0,0,0,0,0,0,-3.5506902,0.1655856,-0.3380714,1.5854895,-4.2758346,2.7854562,-2.3548722,2.606845,1.6006678,-0.8221701,1.5830994,-4.276037,2.784729,-2.3651123,2.5939941,1.6021729,-0.8010864
-2.9438658,-3.0005665,-2.0729048,-23.75699,2.0452023,0.72586054,0.17144825,0.35722703,-0.75648296,0.5786576,-0.5980901,0.6345992,0.6106695,-0.32535645,0.8426653,-0.11387296,1.4172959,1.1265068,1.6811743,-0.83996016,1.534509,0.8090808,-0.04255434,1.3627995,1.1827242,1.6192327,-0.90019596,1.5665897,0.42763552,-0.8659336,0.6737981,-0.7183126,0.30371594,0.16620094,-0.09092075,0.42762756,-0.8659363,0.6738663,-0.7183075,0.3036499,0.16622543,-0.09098053,2.884943,-0.56484175,0.9081888,-3.1493757,0.14876764,4.0234838,0.32831955,-0.3215139,0.92838204,0.7974242,-0.06649707,0.58872396,-0.11444127,-0.106769875,0.09206378,0.36623344,1,0,0,0,0,0,0,-3.534943,0.16484174,-0.3581888,1.1387229,-3.6870718,2.418363,-1.8020153,2.4054945,1.5195698,-0.77118725,1.1444092,-3.6871433,2.4414062,-1.7929077,2.4032593,1.5258789,-0.8010864
-2.3329496,-1.4796307,-1.3899369,-23.371834,1.9735649,0.6720356,0.16899766,0.371183,-0.7577785,0.58287394,-0.5937521,0.63397354,0.61143225,-0.32420334,0.8461991,-0.11833219,1.4210869,1.1233491,1.6826301,-0.83905274,1.5341694,0.8112537,-0.046963774,1.3662232,1.1790984,1.6208062,-0.89932907,1.5661167,0.4345934,-0.8818846,0.6848167,-0.7251304,0.31479886,0.17342375,-0.09455189,0.4345894,-0.8818865,0.68473816,-0.72517395,0.31471252,0.17337799,-0.09460449,2.869196,-0.5640979,0.928061,-3.1493757,0.14876764,3.9744337,0.32776213,-0.32106113,0.93023586,0.7996837,-0.067327455,0.5859462,-0.112428166,-0.11363496,0.08975077,0.37068716,1,0,0,0,0,0,0,-3.519196,0.16409788,-0.378061,1.3915777,-3.1901956,2.2037268,-1.3635516,2.2165835,1.4445633,-0.72622895,1.3923645,-3.1900406,2.1743774,-1.373291,2.2125244,1.4305115,-0.7247925
-2.46973,-1.0176446,-1.4144844,-23.265385,1.9285812,0.6916193,0.15356258,0.36241612,-0.7591524,0.5840675,-0.59603083,0.63290924,0.6132737,-0.32654402,0.8474953,-0.12287901,1.4246299,1.1194953,1.6840972,-0.8380017,1.5334623,0.813451,-0.051442437,1.3696955,1.175442,1.6224313,-0.89842737,1.5656265,0.43941057,-0.8957348,0.6944889,-0.73118824,0.32498252,0.18031682,-0.09804416,0.43945312,-0.89573264,0.69446564,-0.73127747,0.3250122,0.18033981,-0.09803772,2.8534489,-0.563354,0.9476879,-3.1493757,0.14876764,3.9253836,0.32716942,-0.32062173,0.9321094,0.8019713,-0.06813567,0.583108,-0.11038324,-0.12078335,0.08693941,0.37463802,1,0,0,0,0,0,0,-3.503449,0.16335401,-0.3976879,0.9634316,-2.7700424,1.934433,-1.2115717,2.0367324,1.3786137,-0.6984532,0.9727478,-2.7692318,1.9454956,-1.2207031,2.0599365,1.3923645,-0.6866455
-2.5007517,-0.29658628,-1.3321269,-23.153574,1.8787189,0.70216894,0.13756306,0.3542115,-0.75574785,0.58396244,-0.595739,0.63571024,0.6115475,-0.32641476,0.8488721,-0.12701723,1.4280918,1.1158681,1.6860023,-0.83727264,1.532985,0.81566113,-0.055977546,1.3732098,1.1717598,1.624104,-0.89749324,1.5651201,0.44202185,-0.90702343,0.7027728,-0.7363339,0.3345276,0.186816,-0.1013558,0.44202805,-0.90702176,0.702858,-0.7364273,0.33454895,0.1868248,-0.10128021,2.8377018,-0.56261015,0.96706957,-3.1493757,0.14876764,3.8763335,0.3265419,-0.32019734,0.9340003,0.8042814,-0.0689193,0.5802151,-0.10831453,-0.12802385,0.08380208,0.37803957,1,0,0,0,0,0,0,-3.487702,0.16261014,-0.41706955,0.5222559,-2.2577286,1.6567826,-1.0291338,1.9090176,1.2998372,-0.6623283,0.51498413,-2.257824,1.6784668,-1.0299683,1.9073486,1.2969971,-0.64849854
-1.8712125,1.0675993,-0.6286776,-22.951548,1.8342885,0.64009833,0.13686137,0.36932895,-0.75788814,0.59094554,-0.59446096,0.63282955,0.61431026,-0.3292346,0.852594,-0.13176636,1.4323044,1.1123137,1.687387,-0.8360622,1.5321966,0.8178937,-0.060562126,1.3767642,1.1680577,1.6258197,-0.8965281,1.5645975,0.4464702,-0.9169139,0.7109606,-0.74050385,0.3432037,0.1930405,-0.10456797,0.44651031,-0.91691613,0.71086884,-0.74043274,0.34313202,0.19302368,-0.104522705,2.8219547,-0.5618663,0.986206,-3.1493757,0.14876764,3.8272834,0.3258829,-0.31978464,0.9359049,0.8066098,-0.06968189,0.57727146,-0.10621946,-0.13410334,0.08159987,0.38086683,1,0,0,0,0,0,0,-3.4719548,0.16186628,-0.43620598,0.88967085,-1.9780993,1.6375661,-0.8339882,1.7352164,1.2448996,-0.64243376,0.89645386,-1.9788742,1.6021729,-0.8010864,1.7166138,1.2397766,-0.64849854
