pure_target_joint_0,pure_target_joint_1,pure_target_joint_2,pure_target_joint_3,pure_target_joint_4,pure_target_joint_5,pure_target_joint_6,target_joint_0,target_joint_1,target_joint_2,target_joint_3,target_joint_4,target_joint_5,target_joint_6,pos_joint_0,pos_joint_1,pos_joint_2,pos_joint_3,pos_joint_4,pos_joint_5,pos_joint_6,vel_joint_0,vel_joint_1,vel_joint_2,vel_joint_3,vel_joint_4,vel_joint_5,vel_joint_6,vel_smooth_joint_0,vel_smooth_joint_1,vel_smooth_joint_2,vel_smooth_joint_3,vel_smooth_joint_4,vel_smooth_joint_5,vel_smooth_joint_6,ee_pos_x,ee_pos_y,ee_pos_z,ee_or_w,ee_or_x,ee_or_y,ee_or_z,ee_vel_x,ee_vel_y,ee_vel_z,ball_pos_x,ball_pos_y,ball_pos_z,ball_raw_vx,ball_raw_vy,ball_raw_vz,ball_ema_vx,ball_ema_vy,ball_ema_vz,action_0,action_1,action_2,action_3,action_4,action_5,action_6,command_published
2.67878,-1.6807,1.69899,1.06942,1.36354,-1.34709,-2.79925,-66.2563,-18.8549,-6.13552,1.19163,-22.1698,16.0965,0.632317,2.65011,-1.60869,1.77353,1.00333,1.42838,-1.42069,-2.85376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700027,0.000103374,0.564316,-0.382543,0.00010679,0.000134748,0.923938,0,0,0,2.99974,-0.605911,0.87447,-3.55631,-0.200235,3.55578,-3.53047,-0.199911,3.59532,0.286672,-0.720078,-0.745395,0.660961,-0.648472,0.735975,0.545095,1
2.67867,-1.68086,1.69901,1.06965,1.36367,-1.34701,-2.79934,-66.2747,-18.8579,-6.13477,1.19181,-22.1774,16.1052,0.636528,2.65011,-1.60869,1.77353,1.00333,1.42838,-1.42069,-2.85376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700027,0.000103374,0.564316,-0.382543,0.00010679,0.000134748,0.923938,0,0,0,2.96482,-0.60812,0.908719,-3.48017,-0.220038,3.41259,-3.49526,-0.214,3.46741,0.285596,-0.721659,-0.745181,0.663187,-0.647088,0.7368,0.544213,1
2.67756,-1.68106,1.69896,1.06982,1.36375,-1.34691,-2.79935,-66.2901,-18.8603,-6.13531,1.19146,-22.1888,16.116,0.643375,2.65011,-1.60869,1.77353,1.00333,1.42838,-1.42069,-2.85376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700027,0.000103374,0.564316,-0.382543,0.00010679,0.000134748,0.923938,0,0,0,2.92977,-0.610365,0.941703,-3.50197,-0.224384,3.29634,-3.49996,-0.221269,3.34766,0.274477,-0.723617,-0.745737,0.664916,-0.646351,0.737841,0.544108,1
2.67793,-1.68124,1.699,1.06989,1.36389,-1.34686,-2.79951,-66.3135,-18.8648,-6.13544,1.19181,-22.1894,16.1214,0.642611,2.65011,-1.60869,1.77353,1.00333,1.42838,-1.42069,-2.85376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700027,0.000103374,0.564316,-0.382543,0.00010679,0.000134748,0.923938,0,0,0,2.89503,-0.612741,0.973495,-3.43174,-0.234633,3.13999,-3.4522,-0.230624,3.20229,0.278237,-0.725482,-0.7453,0.665671,-0.644885,0.73832,0.542472,1
2.67661,-1.68139,1.69899,1.07013,1.36397,-1.34675,-2.79952,-66.3343,-18.8643,-6.13419,1.19137,-22.2097,16.1385,0.65477,2.65011,-1.60869,1.77353,1.00333,1.42838,-1.42069,-2.85376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700027,0.000103374,0.564316,-0.382543,0.00010679,0.000134748,0.923938,0,0,0,2.86064,-0.615112,1.00415,-3.45195,-0.238036,3.07656,-3.45202,-0.235813,3.11428,0.264998,-0.726907,-0.745412,0.66803,-0.644117,0.739365,0.54236,1
2.67595,-1.68164,1.69896,1.07015,1.36411,-1.3467,-2.79964,-66.3558,-18.8702,-6.13646,1.19118,-22.2117,16.1455,0.655149,2.65011,-1.60869,1.77353,1.00333,1.42838,-1.42069,-2.85376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700027,0.000103374,0.564316,-0.382543,0.00010679,0.000134748,0.923938,0,0,0,2.82629,-0.617307,1.03416,-3.39841,-0.217166,2.96945,-3.41449,-0.22276,3.0129,0.258418,-0.729489,-0.745762,0.668179,-0.642693,0.739879,0.541236,1
2.67149,-1.6818,1.69876,1.07048,1.36408,-1.34653,-2.79939,-66.3626,-18.867,-6.1374,1.18921,-22.251,16.1727,0.680622,2.65011,-1.60869,1.77353,1.00333,1.42838,-1.42069,-2.85376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700027,0.000103374,0.564316,-0.382543,0.00010679,0.000134748,0.923938,0,0,0,2.79189,-0.619321,1.0634,-3.51832,-0.205934,2.9909,-3.48717,-0.210982,2.9975,0.213856,-0.731099,-0.747714,0.671513,-0.643024,0.74161,0.543656,1
2.67056,-1.68204,1.69869,1.07047,1.36419,-1.34648,-2.79946,-66.3767,-18.873,-6.1405,1.18886,-22.2517,16.1776,0.680539,2.65011,-1.60869,1.77353,1.00333,1.42838,-1.42069,-2.85376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700027,0.000103374,0.564316,-0.382543,0.00010679,0.000134748,0.923938,0,0,0,2.75736,-0.621274,1.09189,-3.44828,-0.195043,2.84446,-3.45994,-0.199824,2.89037,0.204495,-0.733469,-0.748442,0.671447,-0.641943,0.742105,0.542949,1
2.66701,-1.68215,1.69853,1.07074,1.36417,-1.34634,-2.7993,-66.3796,-18.8716,-6.14187,1.18729,-22.2811,16.1976,0.699797,2.65011,-1.60869,1.77353,1.00333,1.42838,-1.42069,-2.85376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700027,0.000103374,0.564316,-0.382543,0.00010679,0.000134748,0.923938,0,0,0,2.72253,-0.623277,1.1194,-3.53747,-0.203444,2.79459,-3.51421,-0.202358,2.82333,0.16899,-0.734574,-0.750055,0.674142,-0.642125,0.743464,0.54462,1
2.66756,-1.68233,1.69851,1.0707,1.36425,-1.34633,-2.79942,-66.3914,-18.8773,-6.14386,1.18765,-22.2717,16.1946,0.693234,2.65011,-1.60869,1.77353,1.00333,1.42838,-1.42069,-2.85376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700027,0.000103374,0.564316,-0.382543,0.00010679,0.000134748,0.923938,0,0,0,2.6876,-0.625388,1.14571,-3.46243,-0.209231,2.60822,-3.47796,-0.207169,2.67275,0.174488,-0.736334,-0.750209,0.673745,-0.641294,0.743613,0.543355,1
2.66775,-1.68246,1.69849,1.07069,1.36429,-1.3463,-2.79944,-66.3931,-18.8814,-6.14556,1.1878,-22.2647,16.1915,0.688939,2.65011,-1.60869,1.77353,1.00333,1.42838,-1.42069,-2.85376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700027,0.000103374,0.564316,-0.382543,0.00010679,0.000134748,0.923938,0,0,0,2.6527,-0.627577,1.17086,-3.43625,-0.215533,2.47578,-3.44876,-0.213024,2.53487,0.176378,-0.737631,-0.750399,0.673609,-0.640932,0.743881,0.54321,1
2.66725,-1.68255,1.69847,1.07076,1.36433,-1.34624,-2.79944,-66.3984,-18.883,-6.14593,1.18764,-22.2692,16.1957,0.691643,2.65011,-1.60869,1.77353,1.00333,1.42838,-1.42069,-2.85376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700027,0.000103374,0.564316,-0.382543,0.00010679,0.000134748,0.923938,0,0,0,2.61819,-0.629834,1.19472,-3.41677,-0.223574,2.3624,-3.42637,-0.220409,2.41414,0.171397,-0.738514,-0.750645,0.674338,-0.640522,0.744475,0.543167,1
